Session_Name_	Trial_Index_	Trial_Recycled_	condition	audiofile	POSITIONS_LIST	SHOULD_WE_RECALIBRATE	trialnumber	novelword	contextnum	context	contrast	lexrelatedimage	nonlexrelatedimage	lexrelatedimagefile	nonlexrelatedimagefile	lexrelatedimageloc	nonlexrelatedimageloc	imageloccondition	list	practicestatus	testblock	firstimageside	secondimageside	firstpreviewaudiofile	secondpreviewaudiofile	breakvideo	key_pressed	rt	lex_related_image_selected	breakaudio	connectiveonset	novelwordonset	contextstart	keycontextonset	keycontextend	connectiveend	novelwordend	findstart	novelwordrepeatonset	novelwordrepeatend
22032308	1	False	training	ballon.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T1	ballon	1	training	ballon_velo	ballonfoot	velo	ballonfoot.png	velo.png	1	2	training_1	1	training1	1	1	2	oh_regarde.wav	tu_vois_ca.wav	break_1.mov	1	1733	1	break_1.wav	0	5479	522	0	0	0	5757	7638	8821	9083
22032308	2	False	training	lampetorche.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T2	lampetorche	2	training	tasse_lampe	lampetorche	tasse	lampetorche.png	tasse.png	2	1	training_2	1	training2	1	2	1	attention_regarde.wav	wow_regarde.wav	break_1.mov	2	925	1	break_1.wav	0	0	278	0	0	0	0	8508	9459	10283
22032308	3	False	training	cereals.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T3	cereals	1	training	cereals_lunettessoleil	cereals	lunettessoleil	cereals.png	lunettessoleil.png	1	2	training_1	1	training3	1	1	2	regarde.wav	hey_regarde.wav	break_1.mov	1	1304	1	break_1.wav	0	0	482	5233	5525	0	0	8072	9059	9840
22032308	4	False	mais	barli_cuisiner_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	16	barli	2	cuisiner	jardiner_cuisiner	rouleau	rateau	rouleau.png	rateau.png	2	1	mais_2	1	test	4	1	1	regarde.wav	tu_vois_ca.wav	break_3.mov	2	1125	1	break_3.wav	2165	3184	162	1538	1897	2347	3493	4634	5412	5760
22032308	5	False	alors	nuve_dents_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	9	nuve	2	dents	cheveux_dents	dentifrice	shampooing	dentifrice.png	shampooing.png	1	2	alors_1	1	test	4	1	2	tu_vois_ca.wav	regarde.wav	break_3.mov	1	1018	1	break_3.wav	1799	2926	204	1410	1569	2071	3262	4407	5194	5695
22032308	6	False	mais	gosines_foret_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	12	gosines	2	foret	plage_foret	pommesdepain	coquillages	pommesdepain.png	coquillages.png	1	2	mais_1	1	test	4	2	2	hey_regarde.wav	oh_regarde.wav	break_3.mov	1	1110	1	break_3.wav	1981	2752	153	1365	1706	2130	3183	4230	4855	5292
22032308	7	False	alors	laguis_creuser_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	11	laguis	1	creuser	creuser_arroser	pelles	arrosoirs	pelles.png	arrosoirs.png	2	1	alors_2	1	test	4	2	1	wow_regarde.wav	attention_regarde.wav	break_3.mov	2	902	1	break_3.wav	3092	4303	234	1463	2855	3385	4658	6087	6753	7125
22032308	8	False	alors	bamoules_chambre_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	5	bamoules	2	chambre	jardin_chambre	chaussons	chaussuresjardin	chaussons.png	chaussuresjardin.png	1	2	alors_1	1	test	2	2	1	regarde.wav	tu_vois_ca.wav	break_1.mov	1	992	1	break_1.wav	1585	2522	220	1040	1392	1836	2873	3981	4707	5128
22032308	9	False	mais	crale_soif_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	4	crale	1	soif	soif_faim	jusorange	pain	jusorange.png	pain.png	2	1	mais_2	1	test	2	2	2	hey_regarde.wav	oh_regarde.wav	break_1.mov	2	2741	1	break_1.wav	1499	2173	241	812	1289	1656	2541	4078	4737	5159
22032308	10	False	alors	dase_chaud_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	1	dase	2	chaud	froid_chaud	tshirt	manteaurose	tshirt.png	manteaurose.png	2	1	alors_2	1	test	2	1	2	tu_vois_ca.wav	regarde.wav	break_1.mov	2	767	1	break_1.wav	1156	2237	259	723	1010	1448	2561	3610	4497	4888
