Session_Name_	Trial_Index_	Trial_Recycled_	condition	audiofile	POSITIONS_LIST	SHOULD_WE_RECALIBRATE	trialnumber	novelword	contextnum	context	contrast	lexrelatedimage	nonlexrelatedimage	lexrelatedimagefile	nonlexrelatedimagefile	lexrelatedimageloc	nonlexrelatedimageloc	imageloccondition	list	practicestatus	testblock	firstimageside	secondimageside	firstpreviewaudiofile	secondpreviewaudiofile	breakvideo	key_pressed	rt	lex_related_image_selected	breakaudio	connectiveonset	novelwordonset	contextstart	keycontextonset	keycontextend	connectiveend	novelwordend	findstart	novelwordrepeatonset	novelwordrepeatend
30032302	1	False	training	ballon.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T1	ballon	1	training	ballon_velo	ballonfoot	velo	ballonfoot.png	velo.png	1	2	training_1	3	training1	1	1	2	oh_regarde.wav	tu_vois_ca.wav	break_1.mov	1	3249	1	break_1.wav	0	5479	522	0	0	0	5757	7638	8821	9083
30032302	2	False	training	lampetorche.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T2	lampetorche	2	training	tasse_lampe	lampetorche	tasse	lampetorche.png	tasse.png	2	1	training_2	3	training2	1	2	1	attention_regarde.wav	wow_regarde.wav	break_1.mov	2	2393	1	break_1.wav	0	0	278	0	0	0	0	8508	9459	10283
30032302	3	False	training	cereals.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T3	cereals	1	training	cereals_lunettessoleil	cereals	lunettessoleil	cereals.png	lunettessoleil.png	1	2	training_1	3	training3	1	1	2	regarde.wav	hey_regarde.wav	break_1.mov	1	1252	1	break_1.wav	0	0	482	5233	5525	0	0	8072	9059	9840
30032302	4	False	mais	cageres_insectes_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	17	cageres	2	insectes	etoiles_insectes	loupes	telescopes	loupes.png	telescopes.png	2	1	mais_2	3	test	6	2	1	wow_regarde.wav	attention_regarde.wav	break_5.mov	1	3216	0	break_5.wav	3323	4286	99	1806	2300	3511	4720	5915	6800	7435
30032302	5	False	alors	mouveille_sales_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	20	mouveille	2	sales	propres_sales	machinealaver	armoire	machinealaver.png	armoire.png	2	1	alors_2	3	test	6	1	1	regarde.wav	tu_vois_ca.wav	break_5.mov	1	3083	0	break_5.wav	2234	2993	238	1367	1967	2984	3410	4631	5358	5956
30032302	6	False	alors	mige_noel_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	18	mige	1	noel	noel_paques	sapinnoel	lapinpaques	sapinnoel.png	lapinpaques.png	1	2	alors_1	3	test	6	2	2	hey_regarde.wav	oh_regarde.wav	break_5.mov	2	2878	0	break_5.wav	1120	2545	231	476	870	1368	2839	3971	4514	5041
30032302	7	False	mais	fomes_froidhumide_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	14	fomes	1	froidhumide	froidhumide_chaudsec	bottespluie	sandales	bottespluie.png	sandales.png	1	2	mais_1	3	test	6	1	2	tu_vois_ca.wav	regarde.wav	break_5.mov	2	1583	0	break_5.wav	1931	3051	239	677	1652	2108	3426	4523	5263	5703
30032302	8	False	mais	bamoules_chambre_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	5	bamoules	2	chambre	jardin_chambre	chaussons	chaussuresjardin	chaussons.png	chaussuresjardin.png	1	2	mais_1	3	test	2	2	1	regarde.wav	tu_vois_ca.wav	break_1.mov	1	863	1	break_1.wav	1582	2359	211	1044	1324	1701	2701	3854	4578	4996
30032302	9	False	mais	dase_chaud_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	1	dase	2	chaud	froid_chaud	tshirt	manteaurose	tshirt.png	manteaurose.png	2	1	mais_2	3	test	2	1	2	tu_vois_ca.wav	regarde.wav	break_1.mov	1	1235	0	break_1.wav	1291	2317	285	756	1002	1400	2622	3793	4670	5064
30032302	10	False	alors	rapoles_lire_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	2	rapoles	1	lire	lire_ecouter	lunettesvue	ecouteurs	lunettesvue.png	ecouteurs.png	1	2	alors_1	3	test	2	1	1	wow_regarde.wav	attention_regarde.wav	break_1.mov	1	2825	1	break_1.wav	1464	2482	228	796	1191	2011	2884	4089	4721	5238
