Session_Name_	Trial_Index_	Trial_Recycled_	condition	audiofile	POSITIONS_LIST	SHOULD_WE_RECALIBRATE	trialnumber	novelword	contextnum	context	contrast	lexrelatedimage	nonlexrelatedimage	lexrelatedimagefile	nonlexrelatedimagefile	lexrelatedimageloc	nonlexrelatedimageloc	imageloccondition	list	practicestatus	testblock	firstimageside	secondimageside	firstpreviewaudiofile	secondpreviewaudiofile	breakvideo	key_pressed	rt	lex_related_image_selected	breakaudio	connectiveonset	novelwordonset	contextstart	keycontextonset	keycontextend	connectiveend	novelwordend	findstart	novelwordrepeatonset	novelwordrepeatend
31032304	1	False	training	velo.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T1	velo	2	training	ballon_velo	velo	ballonfoot	velo.png	ballonfoot.png	2	1	training_2	6	training1	1	1	1	oh_regarde.wav	tu_vois_ca.wav	break_1.mov	2	2760	1	break_1.wav	0	4332	230	0	0	0	4651	6843	7772	8032
31032304	2	False	training	tasse.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T2	tasse	1	training	tasse_lampe	tasse	lampetorche	tasse.png	lampetorche.png	1	2	training_1	6	training2	1	2	2	attention_regarde.wav	wow_regarde.wav	break_1.mov	1	1463	1	break_1.wav	0	0	301	0	0	0	0	8330	9281	9681
31032304	3	False	training	lunettessoleil.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T3	lunettessoleil	2	training	cereals_lunettessoleil	lunettessoleil	cereals	lunettessoleil.png	cereals.png	2	1	training_2	6	training3	1	1	1	regarde.wav	hey_regarde.wav	break_1.mov	2	196883	1	break_1.wav	0	0	311	0	0	0	0	8077	9128	10052
31032304	4	False	alors	dase_froid_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	1	dase	1	froid	froid_chaud	manteaurose	tshirt	manteaurose.png	tshirt.png	1	2	alors_1	6	test	2	1	1	tu_vois_ca.wav	regarde.wav	break_1.mov	1	2802	1	break_1.wav	1559	2948	296	881	1259	1970	3334	4639	5521	5924
31032304	5	False	mais	rapoles_ecouter_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	2	rapoles	2	ecouter	lire_ecouter	ecouteurs	lunettesvue	ecouteurs.png	lunettesvue.png	2	1	mais_2	6	test	2	1	2	wow_regarde.wav	attention_regarde.wav	break_1.mov	2	1643	1	break_1.wav	2018	2647	176	727	1103	2147	3048	4175	4819	5341
31032304	6	False	mais	crale_faim_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	4	crale	2	faim	soif_faim	pain	jusorange	pain.png	jusorange.png	1	2	mais_1	6	test	2	2	1	hey_regarde.wav	oh_regarde.wav	break_1.mov	1	1664	1	break_1.wav	1201	1820	228	875	1010	1327	2126	3168	3824	4239
31032304	7	False	alors	bamoules_jardin_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	5	bamoules	1	jardin	jardin_chambre	chaussuresjardin	chaussons	chaussuresjardin.png	chaussons.png	2	1	alors_2	6	test	2	2	2	regarde.wav	tu_vois_ca.wav	break_1.mov	2	1083	1	break_1.wav	2009	3014	237	1318	1662	2298	3414	4871	5590	6021
31032304	8	False	mais	gosines_plage_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	12	gosines	1	plage	plage_foret	coquillages	pommesdepain	coquillages.png	pommesdepain.png	2	1	mais_2	6	test	4	2	1	hey_regarde.wav	oh_regarde.wav	break_3.mov	2	933	1	break_3.wav	2165	2959	195	1587	1962	2405	3364	4538	5158	5593
31032304	9	False	mais	barli_jardiner_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	16	barli	1	jardiner	jardiner_cuisiner	rateau	rouleau	rateau.png	rouleau.png	1	2	mais_1	6	test	4	1	2	regarde.wav	tu_vois_ca.wav	break_3.mov	1	601	1	break_3.wav	2651	3738	194	1747	2395	2834	4046	5262	6039	6390
31032304	10	False	alors	nuve_cheveux_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	9	nuve	1	cheveux	cheveux_dents	shampooing	dentifrice	shampooing.png	dentifrice.png	2	1	alors_2	6	test	4	1	1	tu_vois_ca.wav	regarde.wav	break_3.mov	2	482	1	break_3.wav	2166	3273	192	1420	1828	2406	3624	4842	5637	6124
