Session_Name_	Trial_Index_	Trial_Recycled_	condition	audiofile	POSITIONS_LIST	SHOULD_WE_RECALIBRATE	trialnumber	novelword	contextnum	context	contrast	lexrelatedimage	nonlexrelatedimage	lexrelatedimagefile	nonlexrelatedimagefile	lexrelatedimageloc	nonlexrelatedimageloc	imageloccondition	list	practicestatus	testblock	firstimageside	secondimageside	firstpreviewaudiofile	secondpreviewaudiofile	breakvideo	key_pressed	rt	lex_related_image_selected	breakaudio	connectiveonset	novelwordonset	contextstart	keycontextonset	keycontextend	connectiveend	novelwordend	findstart	novelwordrepeatonset	novelwordrepeatend
5042303	1	False	training	ballon.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T1	ballon	1	training	ballon_velo	ballonfoot	velo	ballonfoot.png	velo.png	2	1	training_2	5	training1	1	1	1	oh_regarde.wav	tu_vois_ca.wav	break_1.mov	2	1408	1	break_1.wav	0	5479	522	0	0	0	5757	7638	8821	9083
5042303	2	False	training	lampetorche.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T2	lampetorche	2	training	tasse_lampe	lampetorche	tasse	lampetorche.png	tasse.png	1	2	training_1	5	training2	1	2	2	attention_regarde.wav	wow_regarde.wav	break_1.mov	1	1269	1	break_1.wav	0	0	278	0	0	0	0	8508	9459	10283
5042303	3	False	training	cereals.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T3	cereals	1	training	cereals_lunettessoleil	cereals	lunettessoleil	cereals.png	lunettessoleil.png	2	1	training_2	5	training3	1	1	1	regarde.wav	hey_regarde.wav	break_1.mov	2	471	1	break_1.wav	0	0	482	5233	5525	0	0	8072	9059	9840
5042303	4	False	alors	doripe_basket_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	8	doripe	1	basket	basket_nager	ballonbasket	maillotdebain	ballonbasket.png	maillotdebain.png	1	2	alors_1	5	test	3	1	2	tu_vois_ca.wav	regarde.wav	break_2.mov	1	1776	1	break_2.wav	1961	3045	146	1183	1731	2270	3391	4428	5078	5457
5042303	5	False	mais	pounes_sel_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	7	pounes	1	sel	sel_sucre	frites	bonbons	frites.png	bonbons.png	1	2	mais_1	5	test	3	2	1	oh_regarde.wav	hey_regarde.wav	break_2.mov	2	1295	0	break_2.wav	1932	2690	257	1327	1660	2070	2963	4179	4912	5220
5042303	6	False	mais	rane_chauffer_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	3	rane	1	chauffer	chauffer_congeler	four	frigo	four.png	frigo.png	2	1	mais_2	5	test	3	1	1	regarde.wav	tu_vois_ca.wav	break_2.mov	1	317521	0	break_2.wav	2003	2903	262	796	1078	2189	3203	4292	5062	5430
5042303	7	False	alors	pirdale_journeefroide_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	6	pirdale	1	journeefroide	journeefroide_journeechaude	soupe	glace	soupe.png	glace.png	2	1	alors_2	5	test	3	2	2	attention_regarde.wav	wow_regarde.wav	break_2.mov	2	337933	1	break_2.wav	1712	3203	338	736	991	2151	3633	4913	5724	6240
5042303	8	False	alors	nuve_dents_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	9	nuve	2	dents	cheveux_dents	dentifrice	shampooing	dentifrice.png	shampooing.png	2	1	alors_2	5	test	4	1	1	tu_vois_ca.wav	regarde.wav	break_3.mov	2	464	1	break_3.wav	1799	2926	204	1410	1569	2071	3262	4407	5194	5695
5042303	9	False	alors	laguis_creuser_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	11	laguis	1	creuser	creuser_arroser	pelles	arrosoirs	pelles.png	arrosoirs.png	1	2	alors_1	5	test	4	2	2	wow_regarde.wav	attention_regarde.wav	break_3.mov	1	384475	1	break_3.wav	3092	4303	234	1463	2855	3385	4658	6087	6753	7125
5042303	10	False	mais	barli_cuisiner_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	16	barli	2	cuisiner	jardiner_cuisiner	rouleau	rateau	rouleau.png	rateau.png	1	2	mais_1	5	test	4	1	2	regarde.wav	tu_vois_ca.wav	break_3.mov	1	1223	1	break_3.wav	2165	3184	162	1538	1897	2347	3493	4634	5412	5760
5042303	11	False	mais	gosines_foret_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	12	gosines	2	foret	plage_foret	pommesdepain	coquillages	pommesdepain.png	coquillages.png	2	1	mais_2	5	test	4	2	1	hey_regarde.wav	oh_regarde.wav	break_3.mov	2	312	1	break_3.wav	1981	2752	153	1365	1706	2130	3183	4230	4855	5292
5042303	12	False	alors	dase_chaud_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	1	dase	2	chaud	froid_chaud	tshirt	manteaurose	tshirt.png	manteaurose.png	1	2	alors_1	5	test	2	1	1	tu_vois_ca.wav	regarde.wav	break_1.mov	1	252	1	break_1.wav	1156	2237	259	723	1010	1448	2561	3610	4497	4888
5042303	13	False	alors	bamoules_chambre_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	5	bamoules	2	chambre	jardin_chambre	chaussons	chaussuresjardin	chaussons.png	chaussuresjardin.png	2	1	alors_2	5	test	2	2	2	regarde.wav	tu_vois_ca.wav	break_1.mov	2	463551	1	break_1.wav	1585	2522	220	1040	1392	1836	2873	3981	4707	5128
5042303	14	False	mais	crale_soif_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	4	crale	1	soif	soif_faim	jusorange	pain	jusorange.png	pain.png	1	2	mais_1	5	test	2	2	1	hey_regarde.wav	oh_regarde.wav	break_1.mov	1	480348	1	break_1.wav	1499	2173	241	812	1289	1656	2541	4078	4737	5159
5042303	15	False	mais	rapoles_lire_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	2	rapoles	1	lire	lire_ecouter	lunettesvue	ecouteurs	lunettesvue.png	ecouteurs.png	2	1	mais_2	5	test	2	1	2	wow_regarde.wav	attention_regarde.wav	break_1.mov	2	495857	1	break_1.wav	1316	2025	239	771	1041	1451	2455	3946	4588	5095
5042303	16	False	alors	cageres_insectes_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	17	cageres	2	insectes	etoiles_insectes	loupes	telescopes	loupes.png	telescopes.png	1	2	alors_1	5	test	6	2	2	wow_regarde.wav	attention_regarde.wav	break_5.mov	1	526164	1	break_5.wav	3276	4267	176	1847	2286	3523	4674	5788	6675	7307
5042303	17	False	alors	fomes_froidhumide_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	14	fomes	1	froidhumide	froidhumide_chaudsec	bottespluie	sandales	bottespluie.png	sandales.png	2	1	alors_2	5	test	6	1	1	tu_vois_ca.wav	regarde.wav	break_5.mov	2	543794	1	break_5.wav	1638	2655	199	586	1428	1879	2972	4210	4947	5365
5042303	18	False	mais	mige_noel_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	18	mige	1	noel	noel_paques	sapinnoel	lapinpaques	sapinnoel.png	lapinpaques.png	2	1	mais_2	5	test	6	2	1	hey_regarde.wav	oh_regarde.wav	break_5.mov	2	969	1	break_5.wav	1049	2336	131	422	785	1197	2689	3810	4346	4852
5042303	19	False	mais	mouveille_sales_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	20	mouveille	2	sales	propres_sales	machinealaver	armoire	machinealaver.png	armoire.png	1	2	mais_1	5	test	6	1	2	regarde.wav	tu_vois_ca.wav	break_5.mov	1	692	1	break_5.wav	1958	2785	168	1270	1636	2092	3325	4418	5139	5742
5042303	20	False	mais	torbas_mains_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	15	torbas	2	mains	pieds_mains	gants	chaussettes	gants.png	chaussettes.png	2	1	mais_2	5	test	5	2	1	oh_regarde.wav	hey_regarde.wav	break_4.mov	1	1182	0	break_4.wav	2172	2912	204	1328	1530	2318	3260	4311	5406	5838
