Session_Name_	Trial_Index_	Trial_Recycled_	condition	audiofile	POSITIONS_LIST	SHOULD_WE_RECALIBRATE	trialnumber	novelword	contextnum	context	contrast	lexrelatedimage	nonlexrelatedimage	lexrelatedimagefile	nonlexrelatedimagefile	lexrelatedimageloc	nonlexrelatedimageloc	imageloccondition	list	practicestatus	testblock	firstimageside	secondimageside	firstpreviewaudiofile	secondpreviewaudiofile	breakvideo	key_pressed	rt	lex_related_image_selected	breakaudio	connectiveonset	novelwordonset	contextstart	keycontextonset	keycontextend	connectiveend	novelwordend	findstart	novelwordrepeatonset	novelwordrepeatend
15032302	1	False	training	velo.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T1	velo	2	training	ballon_velo	velo	ballonfoot	velo.png	ballonfoot.png	1	2	training_1	2	training1	1	1	2	oh_regarde.wav	tu_vois_ca.wav	break_1.mov	1	2629	1	break_1.wav	0	4332	230	0	0	0	4651	6843	7772	8032
15032302	2	False	training	tasse.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T2	tasse	1	training	tasse_lampe	tasse	lampetorche	tasse.png	lampetorche.png	2	1	training_2	2	training2	1	2	1	attention_regarde.wav	wow_regarde.wav	break_1.mov	2	1579	1	break_1.wav	0	0	301	0	0	0	0	8330	9281	9681
15032302	3	False	training	lunettessoleil.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	T3	lunettessoleil	2	training	cereals_lunettessoleil	lunettessoleil	cereals	lunettessoleil.png	cereals.png	1	2	training_1	2	training3	1	1	2	regarde.wav	hey_regarde.wav	break_1.mov	1	1103	1	break_1.wav	0	0	311	0	0	0	0	8077	9128	10052
15032302	4	False	mais	mige_paques_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	18	mige	2	paques	noel_paques	lapinpaques	sapinnoel	lapinpaques.png	sapinnoel.png	1	2	mais_1	2	test	6	2	2	hey_regarde.wav	oh_regarde.wav	break_5.mov	1	36851	1	break_5.wav	1046	2332	176	557	884	1218	2676	3727	4264	4772
15032302	5	False	alors	cageres_etoiles_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	17	cageres	1	etoiles	etoiles_insectes	telescopes	loupes	telescopes.png	loupes.png	2	1	alors_2	2	test	6	2	1	wow_regarde.wav	attention_regarde.wav	break_5.mov	2	3225	1	break_5.wav	3032	4105	223	1869	2227	3259	4525	5617	6501	7143
15032302	6	False	mais	mouveille_propres_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	20	mouveille	1	propres	propres_sales	armoire	machinealaver	armoire.png	machinealaver.png	2	1	mais_2	2	test	6	1	1	regarde.wav	tu_vois_ca.wav	break_5.mov	1	481	0	break_5.wav	1928	2985	159	1349	1675	2156	3531	4719	5442	6044
15032302	7	False	alors	fomes_chaudsec_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	14	fomes	2	chaudsec	froidhumide_chaudsec	sandales	bottespluie	sandales.png	bottespluie.png	1	2	alors_1	2	test	6	1	2	tu_vois_ca.wav	regarde.wav	break_5.mov	1	672357	1	break_5.wav	1559	2603	130	570	1327	1788	2909	4081	4917	5232
15032302	8	False	mais	gosines_plage_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	12	gosines	1	plage	plage_foret	coquillages	pommesdepain	coquillages.png	pommesdepain.png	1	2	mais_1	2	test	4	2	2	hey_regarde.wav	oh_regarde.wav	break_3.mov	1	847	1	break_3.wav	2165	2959	195	1587	1962	2405	3364	4538	5158	5593
15032302	9	False	alors	nuve_cheveux_alors.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	9	nuve	1	cheveux	cheveux_dents	shampooing	dentifrice	shampooing.png	dentifrice.png	1	2	alors_1	2	test	4	1	2	tu_vois_ca.wav	regarde.wav	break_3.mov	1	632	1	break_3.wav	2166	3273	192	1420	1828	2406	3624	4842	5637	6124
15032302	10	False	mais	barli_jardiner_mais.wav	"[EBPoint(0, 0), EBPoint(300, 450), EBPoint(1300, 450)]"	False	16	barli	1	jardiner	jardiner_cuisiner	rateau	rouleau	rateau.png	rouleau.png	2	1	mais_2	2	test	4	1	1	regarde.wav	tu_vois_ca.wav	break_3.mov	2	1465	1	break_3.wav	2651	3738	194	1747	2395	2834	4046	5262	6039	6390
