block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,21032301,left,1,NA,NA,2.315
practice,right_fish.jpg,null,right,21032301,right,1,NA,NA,1.346
practice,bowl.jpg,null,,21032301,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,21032301,right,1,NA,NA,2.124
practice,bowl.jpg,null,,21032301,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,21032301,left,1,NA,NA,3.624
practice,con_left_practice.jpg,congruent,left,21032301,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,21032301,left,1,1,ci,0.223
practice,con_right_practice.jpg,congruent,right,21032301,right,1,1,ic,1.741
practice,nogo_right_practice.jpg,nogo,right,21032301,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,21032301,right,1,1,xi,3.924
practice,nogo_left_practice.jpg,nogo,left,21032301,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,21032301,NA,1,NA,NA,-1
test,nogo_right.jpg,nogo,right,21032301,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,21032301,right,1,1,xc,2.757
test,con_right.jpg,congruent,right,21032301,right,1,0,cc,4.093
test,nogo_right.jpg,nogo,right,21032301,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,21032301,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,21032301,left,1,1,xc,1.894
test,con_left.jpg,congruent,left,21032301,left,1,0,cc,3.043
test,in_right.jpg,incongruent,right,21032301,right,1,1,ci,3.276
test,in_right.jpg,incongruent,right,21032301,right,1,0,ii,2.563
test,nogo_left.jpg,nogo,left,21032301,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,21032301,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,21032301,right,1,1,xi,2.608
test,in_left.jpg,incongruent,left,21032301,left,1,0,ii,1.794
test,con_right.jpg,congruent,right,21032301,right,1,1,ic,2.407
test,con_left.jpg,congruent,left,21032301,left,1,0,cc,1.598
test,nogo_right.jpg,nogo,right,21032301,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,21032301,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,21032301,right,1,1,xi,1.976
test,in_left.jpg,incongruent,left,21032301,left,1,0,ii,1.379
test,con_right.jpg,congruent,right,21032301,right,1,1,ic,1.325
test,con_left.jpg,congruent,left,21032301,left,1,0,cc,1.124
test,in_right.jpg,incongruent,right,21032301,right,1,1,ci,1.926
test,in_left.jpg,incongruent,left,21032301,left,1,0,ii,1.075
test,nogo_left.jpg,nogo,left,21032301,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,21032301,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,21032301,left,1,1,xi,1.160
test,in_right.jpg,incongruent,right,21032301,right,1,0,ii,1.678
test,con_left.jpg,congruent,left,21032301,left,1,1,ic,1.108
test,con_right.jpg,congruent,right,21032301,right,1,0,cc,1.071
test,nogo_right.jpg,nogo,right,21032301,NA,1,1,cx,-1
test,con_left.jpg,congruent,left,21032301,left,1,1,xc,2.474
test,con_right.jpg,congruent,right,21032301,right,1,0,cc,1.596
test,in_left.jpg,incongruent,left,21032301,left,1,1,ci,1.341
test,in_left.jpg,incongruent,left,21032301,right,0,0,ii,1.108
test,nogo_left.jpg,nogo,left,21032301,NA,1,1,ix,-1
