block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,03042336,left,1,NA,NA,2.979
practice,right_fish.jpg,null,right,03042336,right,1,NA,NA,1.482
practice,bowl.jpg,null,,03042336,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,03042336,right,1,NA,NA,1.648
practice,bowl.jpg,null,,03042336,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,03042336,left,1,NA,NA,1.214
practice,con_left_practice.jpg,congruent,left,03042336,left,1,NA,NA,2.485
practice,in_left_practice.jpg,incongruent,left,03042336,NA,0,1,ci,-1
practice,con_right_practice.jpg,congruent,right,03042336,right,1,1,ic,1.598
practice,nogo_right_practice.jpg,nogo,right,03042336,right,0,1,cx,2.816
practice,in_right_practice.jpg,incongruent,right,03042336,right,1,1,xi,1.380
practice,nogo_left_practice.jpg,nogo,left,03042336,left,0,1,ix,1.299
test,con_right.jpg,congruent,right,03042336,right,1,NA,NA,2.028
test,con_left.jpg,congruent,left,03042336,left,1,0,cc,2.947
test,nogo_left.jpg,nogo,left,03042336,left,0,1,cx,2.482
test,nogo_right.jpg,nogo,right,03042336,right,0,0,xx,1.514
test,con_left.jpg,congruent,left,03042336,NA,0,1,xc,-1
test,con_right.jpg,congruent,right,03042336,right,1,0,cc,2.198
test,nogo_left.jpg,nogo,left,03042336,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,03042336,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,03042336,left,1,1,xi,2.902
test,in_left.jpg,incongruent,left,03042336,left,1,0,ii,2.646
test,con_right.jpg,congruent,right,03042336,right,1,1,ic,1.532
test,con_right.jpg,congruent,right,03042336,right,1,0,cc,1.414
test,in_right.jpg,incongruent,right,03042336,right,1,1,ci,1.248
test,in_right.jpg,incongruent,right,03042336,right,1,0,ii,0.981
test,con_left.jpg,congruent,left,03042336,left,1,1,ic,1.681
test,con_left.jpg,congruent,left,03042336,left,1,0,cc,1.081
test,nogo_left.jpg,nogo,left,03042336,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,03042336,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,03042336,left,1,1,xc,1.480
test,in_right.jpg,incongruent,right,03042336,right,1,1,ci,2.300
test,in_right.jpg,incongruent,right,03042336,right,1,0,ii,1.665
test,nogo_left.jpg,nogo,left,03042336,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,03042336,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,03042336,left,1,1,xi,2.299
test,in_right.jpg,incongruent,right,03042336,right,1,0,ii,1.631
test,con_right.jpg,congruent,right,03042336,right,1,1,ic,3.599
test,con_left.jpg,congruent,left,03042336,left,1,0,cc,2.196
test,in_left.jpg,incongruent,left,03042336,left,1,1,ci,2.082
test,in_right.jpg,incongruent,right,03042336,right,1,0,ii,1.350
test,nogo_right.jpg,nogo,right,03042336,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,03042336,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,03042336,left,1,1,xi,2.381
test,in_left.jpg,incongruent,left,03042336,left,1,0,ii,1.979
test,nogo_right.jpg,nogo,right,03042336,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,03042336,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,03042336,right,1,1,xc,1.264
