block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,14032305,left,1,NA,NA,1.485
practice,right_fish.jpg,null,right,14032305,right,1,NA,NA,1.149
practice,bowl.jpg,null,,14032305,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,14032305,right,1,NA,NA,1.200
practice,bowl.jpg,null,,14032305,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,14032305,left,1,NA,NA,1.067
practice,con_left_practice.jpg,congruent,left,14032305,left,1,NA,NA,2.565
practice,in_left_practice.jpg,incongruent,left,14032305,left,1,1,ci,2.850
practice,con_right_practice.jpg,congruent,right,14032305,right,1,1,ic,1.393
practice,nogo_right_practice.jpg,nogo,right,14032305,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,14032305,right,1,1,xi,2.321
practice,nogo_left_practice.jpg,nogo,left,14032305,NA,1,1,ix,-1
test,in_left.jpg,incongruent,left,14032305,left,1,NA,NA,2.475
test,in_left.jpg,incongruent,left,14032305,left,1,0,ii,1.900
test,nogo_right.jpg,nogo,right,14032305,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,14032305,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,14032305,left,1,1,xc,1.330
test,con_left.jpg,congruent,left,14032305,left,1,0,cc,1.780
test,in_left.jpg,incongruent,left,14032305,right,0,1,ci,1.717
test,in_left.jpg,incongruent,left,14032305,left,1,0,ii,1.800
test,con_right.jpg,congruent,right,14032305,right,1,1,ic,1.584
test,con_right.jpg,congruent,right,14032305,right,1,0,cc,1.432
test,nogo_left.jpg,nogo,left,14032305,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,14032305,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,14032305,left,1,1,xc,1.517
test,con_right.jpg,congruent,right,14032305,right,1,0,cc,1.232
test,in_left.jpg,incongruent,left,14032305,left,1,1,ci,2.350
test,in_right.jpg,incongruent,right,14032305,right,1,0,ii,1.634
test,nogo_right.jpg,nogo,right,14032305,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,14032305,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,14032305,right,1,1,xi,2.346
test,in_right.jpg,incongruent,right,14032305,right,1,0,ii,1.516
test,con_left.jpg,congruent,left,14032305,left,1,1,ic,1.918
test,con_right.jpg,congruent,right,14032305,right,1,0,cc,1.408
test,nogo_right.jpg,nogo,right,14032305,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,14032305,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,14032305,left,1,1,xc,1.616
test,con_right.jpg,congruent,right,14032305,right,1,0,cc,1.517
test,nogo_left.jpg,nogo,left,14032305,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,14032305,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,14032305,right,1,1,xi,1.549
test,con_right.jpg,congruent,right,14032305,right,1,1,ic,1.448
test,con_left.jpg,congruent,left,14032305,left,1,0,cc,1.566
test,in_left.jpg,incongruent,left,14032305,left,1,1,ci,1.966
test,in_right.jpg,incongruent,right,14032305,right,1,0,ii,2.016
test,nogo_right.jpg,nogo,right,14032305,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,14032305,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,14032305,right,1,1,xi,2.129
