block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,310323311,left,1,NA,NA,3.618
practice,right_fish.jpg,null,right,310323311,right,1,NA,NA,0.824
practice,bowl.jpg,null,,310323311,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,310323311,right,1,NA,NA,1.355
practice,bowl.jpg,null,,310323311,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,310323311,left,1,NA,NA,0.774
practice,con_left_practice.jpg,congruent,left,310323311,left,1,NA,NA,1.236
practice,in_left_practice.jpg,incongruent,left,310323311,left,1,1,ci,1.524
practice,con_right_practice.jpg,congruent,right,310323311,right,1,1,ic,0.807
practice,nogo_right_practice.jpg,nogo,right,310323311,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,310323311,right,1,1,xi,1.946
practice,nogo_left_practice.jpg,nogo,left,310323311,NA,1,1,ix,-1
