block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,200323410,left,1,NA,NA,2.525
practice,right_fish.jpg,null,right,200323410,right,1,NA,NA,2.015
practice,bowl.jpg,null,,200323410,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,200323410,right,1,NA,NA,1.965
practice,bowl.jpg,null,,200323410,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,200323410,left,1,NA,NA,1.864
practice,con_left_practice.jpg,congruent,left,200323410,left,1,NA,NA,3.047
practice,in_left_practice.jpg,incongruent,left,200323410,NA,0,1,ci,-1
practice,con_right_practice.jpg,congruent,right,200323410,right,1,1,ic,4.215
practice,nogo_right_practice.jpg,nogo,right,200323410,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,200323410,right,1,1,xi,4.647
practice,nogo_left_practice.jpg,nogo,left,200323410,NA,1,1,ix,-1
test,in_right.jpg,incongruent,right,200323410,right,1,NA,NA,3.644
test,in_right.jpg,incongruent,right,200323410,right,1,0,ii,4.498
test,con_left.jpg,congruent,left,200323410,left,1,1,ic,2.296
test,con_right.jpg,congruent,right,200323410,right,1,0,cc,2.481
test,nogo_right.jpg,nogo,right,200323410,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,200323410,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,200323410,right,1,1,xi,2.613
test,in_left.jpg,incongruent,left,200323410,left,1,0,ii,2.845
test,nogo_right.jpg,nogo,right,200323410,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,200323410,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,200323410,left,1,1,xc,2.397
test,con_right.jpg,congruent,right,200323410,right,1,0,cc,1.948
test,in_left.jpg,incongruent,left,200323410,left,1,1,ci,2.482
test,in_right.jpg,incongruent,right,200323410,right,1,0,ii,1.698
test,nogo_left.jpg,nogo,left,200323410,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,200323410,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,200323410,left,1,1,xc,2.113
test,con_left.jpg,congruent,left,200323410,left,1,0,cc,2.897
test,nogo_left.jpg,nogo,left,200323410,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,200323410,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,200323410,left,1,1,xi,2.582
test,in_left.jpg,incongruent,left,200323410,left,1,0,ii,2.496
test,con_right.jpg,congruent,right,200323410,right,1,1,ic,2.464
test,con_left.jpg,congruent,left,200323410,left,1,0,cc,1.263
test,in_left.jpg,incongruent,left,200323410,left,1,1,ci,2.397
test,in_right.jpg,incongruent,right,200323410,right,1,0,ii,1.933
test,con_right.jpg,congruent,right,200323410,right,1,1,ic,1.731
test,con_right.jpg,congruent,right,200323410,right,1,0,cc,2.047
test,in_left.jpg,incongruent,left,200323410,left,1,1,ci,1.647
test,nogo_left.jpg,nogo,left,200323410,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,200323410,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,200323410,left,1,1,xc,1.848
test,con_right.jpg,congruent,right,200323410,right,1,0,cc,1.333
test,nogo_right.jpg,nogo,right,200323410,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,200323410,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,200323410,right,1,1,xi,1.682
