block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,20032302,left,1,NA,NA,1.337
practice,right_fish.jpg,null,right,20032302,right,1,NA,NA,0.851
practice,bowl.jpg,null,,20032302,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,20032302,right,1,NA,NA,0.917
practice,bowl.jpg,null,,20032302,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,20032302,left,1,NA,NA,0.801
practice,con_left_practice.jpg,congruent,left,20032302,left,1,NA,NA,2.168
practice,in_left_practice.jpg,incongruent,left,20032302,left,1,1,ci,1.385
practice,con_right_practice.jpg,congruent,right,20032302,right,1,1,ic,1.119
practice,nogo_right_practice.jpg,nogo,right,20032302,right,0,1,cx,1.118
practice,in_right_practice.jpg,incongruent,right,20032302,right,1,1,xi,1.884
practice,nogo_left_practice.jpg,nogo,left,20032302,NA,1,1,ix,-1
test,con_left.jpg,congruent,left,20032302,left,1,NA,NA,1.015
test,in_left.jpg,incongruent,left,20032302,left,1,1,ci,1.034
test,in_right.jpg,incongruent,right,20032302,right,1,0,ii,1.117
test,nogo_left.jpg,nogo,left,20032302,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032302,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032302,right,1,1,xc,0.868
test,con_right.jpg,congruent,right,20032302,right,1,0,cc,1.202
test,nogo_right.jpg,nogo,right,20032302,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032302,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032302,right,1,1,xc,1.068
test,con_left.jpg,congruent,left,20032302,left,1,0,cc,1.234
test,in_left.jpg,incongruent,left,20032302,NA,0,1,ci,-1
test,in_right.jpg,incongruent,right,20032302,right,1,0,ii,1.351
test,nogo_right.jpg,nogo,right,20032302,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032302,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032302,right,1,1,xc,0.967
test,con_left.jpg,congruent,left,20032302,left,1,0,cc,1.051
test,in_right.jpg,incongruent,right,20032302,right,1,1,ci,1.318
test,in_left.jpg,incongruent,left,20032302,left,1,0,ii,4.001
test,con_left.jpg,congruent,left,20032302,left,1,1,ic,4.534
test,con_right.jpg,congruent,right,20032302,right,1,0,cc,1.334
test,nogo_left.jpg,nogo,left,20032302,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032302,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032302,right,1,1,xi,1.101
test,in_left.jpg,incongruent,left,20032302,left,1,0,ii,1.168
test,con_right.jpg,congruent,right,20032302,right,1,1,ic,1.484
test,con_left.jpg,congruent,left,20032302,NA,0,0,cc,-1
test,nogo_left.jpg,nogo,left,20032302,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032302,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032302,right,1,1,xi,0.951
test,in_left.jpg,incongruent,left,20032302,left,1,0,ii,3.484
test,nogo_left.jpg,nogo,left,20032302,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,20032302,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032302,right,1,1,xi,1.051
test,in_left.jpg,incongruent,left,20032302,left,1,0,ii,1.235
test,con_left.jpg,congruent,left,20032302,left,1,1,ic,1.801
