block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,12042334,left,1,NA,NA,1.628
practice,right_fish.jpg,null,right,12042334,right,1,NA,NA,1.452
practice,bowl.jpg,null,,12042334,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,12042334,right,1,NA,NA,1.318
practice,bowl.jpg,null,,12042334,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,12042334,left,1,NA,NA,1.302
practice,con_left_practice.jpg,congruent,left,12042334,left,1,NA,NA,1.249
practice,in_left_practice.jpg,incongruent,left,12042334,left,1,1,ci,3.916
practice,con_right_practice.jpg,congruent,right,12042334,right,1,1,ic,1.833
practice,nogo_right_practice.jpg,nogo,right,12042334,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,12042334,right,1,1,xi,4.520
practice,nogo_left_practice.jpg,nogo,left,12042334,NA,1,1,ix,-1
test,in_right.jpg,incongruent,right,12042334,right,1,NA,NA,3.582
test,in_left.jpg,incongruent,left,12042334,left,1,0,ii,1.334
test,con_right.jpg,congruent,right,12042334,right,1,1,ic,0.885
test,con_left.jpg,congruent,left,12042334,left,1,0,cc,0.852
test,in_right.jpg,incongruent,right,12042334,right,1,1,ci,1.234
test,con_right.jpg,congruent,right,12042334,right,1,1,ic,0.984
test,con_right.jpg,congruent,right,12042334,right,1,0,cc,0.800
test,nogo_left.jpg,nogo,left,12042334,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,12042334,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,12042334,right,1,1,xi,3.483
test,in_right.jpg,incongruent,right,12042334,right,1,0,ii,0.935
test,nogo_right.jpg,nogo,right,12042334,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,12042334,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,12042334,left,1,1,xi,2.151
test,in_left.jpg,incongruent,left,12042334,left,1,0,ii,1.234
test,nogo_right.jpg,nogo,right,12042334,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,12042334,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,12042334,left,1,1,xc,1.616
test,con_left.jpg,congruent,left,12042334,left,1,0,cc,0.764
test,nogo_left.jpg,nogo,left,12042334,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,12042334,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,12042334,right,1,1,xc,1.297
test,con_left.jpg,congruent,left,12042334,left,1,0,cc,0.548
test,in_right.jpg,incongruent,right,12042334,right,1,1,ci,0.932
test,in_left.jpg,incongruent,left,12042334,left,1,0,ii,0.565
test,nogo_left.jpg,nogo,left,12042334,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,12042334,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,12042334,left,1,1,xc,2.095
test,con_right.jpg,congruent,right,12042334,right,1,0,cc,0.784
test,in_left.jpg,incongruent,left,12042334,left,1,1,ci,0.547
test,in_right.jpg,incongruent,right,12042334,right,1,0,ii,0.681
test,con_left.jpg,congruent,left,12042334,left,1,1,ic,0.681
test,con_right.jpg,congruent,right,12042334,right,1,0,cc,0.597
test,nogo_right.jpg,nogo,right,12042334,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,12042334,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,12042334,left,1,1,xi,1.646
