block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,20032309,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,20032309,right,1,NA,NA,1.167
practice,bowl.jpg,null,,20032309,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,20032309,right,1,NA,NA,1.300
practice,bowl.jpg,null,,20032309,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,20032309,NA,0,NA,NA,-1
practice,con_left_practice.jpg,congruent,left,20032309,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,20032309,right,0,1,ci,4.085
practice,con_right_practice.jpg,congruent,right,20032309,right,1,1,ic,2.184
practice,nogo_right_practice.jpg,nogo,right,20032309,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,20032309,right,1,1,xi,3.351
practice,nogo_left_practice.jpg,nogo,left,20032309,NA,1,1,ix,-1
test,in_left.jpg,incongruent,left,20032309,right,0,NA,NA,3.067
test,in_right.jpg,incongruent,right,20032309,right,1,0,ii,3.068
test,con_left.jpg,congruent,left,20032309,left,1,1,ic,1.969
test,con_right.jpg,congruent,right,20032309,right,1,0,cc,1.284
test,nogo_left.jpg,nogo,left,20032309,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032309,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032309,right,1,1,xc,1.617
test,con_left.jpg,congruent,left,20032309,left,1,0,cc,3.634
test,in_right.jpg,incongruent,right,20032309,NA,0,1,ci,-1
test,nogo_right.jpg,nogo,right,20032309,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032309,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032309,right,1,1,xi,1.834
test,in_left.jpg,incongruent,left,20032309,left,1,0,ii,3.851
test,nogo_right.jpg,nogo,right,20032309,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032309,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,20032309,left,1,1,xi,2.268
test,in_right.jpg,incongruent,right,20032309,right,1,0,ii,2.951
test,nogo_right.jpg,nogo,right,20032309,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,20032309,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032309,right,1,1,xi,1.751
test,in_right.jpg,incongruent,right,20032309,right,1,0,ii,3.100
test,con_left.jpg,congruent,left,20032309,left,1,1,ic,1.619
test,con_right.jpg,congruent,right,20032309,right,1,0,cc,1.818
test,nogo_left.jpg,nogo,left,20032309,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032309,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032309,NA,0,1,xc,-1
test,con_left.jpg,congruent,left,20032309,NA,0,0,cc,-1
test,in_left.jpg,incongruent,left,20032309,NA,0,1,ci,-1
test,in_left.jpg,incongruent,left,20032309,NA,0,0,ii,-1
test,con_left.jpg,congruent,left,20032309,left,1,1,ic,4.734
test,con_right.jpg,congruent,right,20032309,right,1,0,cc,2.868
test,nogo_right.jpg,nogo,right,20032309,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032309,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032309,right,1,1,xc,1.751
test,con_left.jpg,congruent,left,20032309,left,1,0,cc,3.151
test,in_left.jpg,incongruent,left,20032309,left,1,1,ci,2.168
