block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,3303232,left,1,NA,NA,3.196
practice,right_fish.jpg,null,right,3303232,right,1,NA,NA,2.198
practice,bowl.jpg,null,,3303232,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,3303232,right,1,NA,NA,3.647
practice,bowl.jpg,null,,3303232,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,3303232,left,1,NA,NA,3.450
practice,con_left_practice.jpg,congruent,left,3303232,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,3303232,left,1,1,ci,4.513
practice,con_right_practice.jpg,congruent,right,3303232,right,1,1,ic,4.313
practice,nogo_right_practice.jpg,nogo,right,3303232,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,3303232,NA,0,1,xi,-1
practice,nogo_left_practice.jpg,nogo,left,3303232,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,3303232,NA,1,NA,NA,-1
test,nogo_right.jpg,nogo,right,3303232,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,3303232,NA,0,1,xi,-1
test,in_left.jpg,incongruent,left,3303232,NA,0,0,ii,-1
test,nogo_right.jpg,nogo,right,3303232,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,3303232,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,3303232,NA,0,1,xi,-1
test,in_left.jpg,incongruent,left,3303232,NA,0,0,ii,-1
test,con_right.jpg,congruent,right,3303232,right,1,1,ic,4.081
test,con_left.jpg,congruent,left,3303232,left,1,0,cc,2.547
test,in_right.jpg,incongruent,right,3303232,NA,0,1,ci,-1
test,in_right.jpg,incongruent,right,3303232,right,1,0,ii,4.513
test,con_left.jpg,congruent,left,3303232,left,1,1,ic,2.564
test,con_left.jpg,congruent,left,3303232,left,1,0,cc,2.248
test,in_left.jpg,incongruent,left,3303232,NA,0,1,ci,-1
test,in_left.jpg,incongruent,left,3303232,right,0,0,ii,3.363
test,con_right.jpg,congruent,right,3303232,right,1,1,ic,4.922
test,con_right.jpg,congruent,right,3303232,right,1,0,cc,2.068
test,in_left.jpg,incongruent,left,3303232,right,0,1,ci,4.181
test,in_right.jpg,incongruent,right,3303232,right,1,0,ii,3.096
test,nogo_left.jpg,nogo,left,3303232,NA,1,1,ix,-1
test,in_right.jpg,incongruent,right,3303232,NA,0,1,xi,-1
test,in_right.jpg,incongruent,right,3303232,right,1,0,ii,4.564
test,nogo_right.jpg,nogo,right,3303232,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,3303232,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,3303232,left,1,1,xc,2.797
test,con_right.jpg,congruent,right,3303232,right,1,0,cc,2.247
test,nogo_right.jpg,nogo,right,3303232,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,3303232,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,3303232,right,1,1,xc,2.597
test,con_right.jpg,congruent,right,3303232,right,1,0,cc,2.448
test,nogo_left.jpg,nogo,left,3303232,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,3303232,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,3303232,left,1,1,xc,2.180
test,con_left.jpg,congruent,left,3303232,left,1,0,cc,2.182
test,nogo_left.jpg,nogo,left,3303232,NA,1,1,cx,-1
