block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,310323814,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,310323814,right,1,NA,NA,2.428
practice,bowl.jpg,null,,310323814,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,310323814,right,1,NA,NA,3.423
practice,bowl.jpg,null,,310323814,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,310323814,left,1,NA,NA,2.202
practice,con_left_practice.jpg,congruent,left,310323814,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,310323814,left,1,1,ci,4.425
practice,con_right_practice.jpg,congruent,right,310323814,NA,0,1,ic,-1
practice,nogo_right_practice.jpg,nogo,right,310323814,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,310323814,NA,0,1,xi,-1
practice,nogo_left_practice.jpg,nogo,left,310323814,NA,1,1,ix,-1
