block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,300323510,left,1,NA,NA,1.825
practice,right_fish.jpg,null,right,300323510,right,1,NA,NA,1.814
practice,bowl.jpg,null,,300323510,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,300323510,right,1,NA,NA,3.409
practice,bowl.jpg,null,,300323510,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,300323510,left,1,NA,NA,2.363
practice,con_left_practice.jpg,congruent,left,300323510,left,1,NA,NA,2.859
practice,in_left_practice.jpg,incongruent,left,300323510,right,0,1,ci,2.831
practice,con_right_practice.jpg,congruent,right,300323510,left,0,1,ic,2.145
practice,nogo_right_practice.jpg,nogo,right,300323510,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,300323510,right,1,1,xi,2.864
practice,nogo_left_practice.jpg,nogo,left,300323510,NA,1,1,ix,-1
test,in_right.jpg,incongruent,right,300323510,NA,0,NA,NA,-1
test,in_right.jpg,incongruent,right,300323510,left,0,0,ii,0.463
test,con_left.jpg,congruent,left,300323510,left,1,1,ic,3.978
test,con_right.jpg,congruent,right,300323510,right,1,0,cc,3.261
test,nogo_left.jpg,nogo,left,300323510,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,300323510,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,300323510,right,1,1,xc,2.013
test,con_right.jpg,congruent,right,300323510,right,1,0,cc,2.198
test,in_left.jpg,incongruent,left,300323510,NA,0,1,ci,-1
test,con_right.jpg,congruent,right,300323510,right,1,1,ic,2.027
test,con_left.jpg,congruent,left,300323510,left,1,0,cc,2.598
test,nogo_right.jpg,nogo,right,300323510,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,300323510,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,300323510,NA,0,1,xc,-1
test,con_left.jpg,congruent,left,300323510,left,1,0,cc,2.328
test,nogo_right.jpg,nogo,right,300323510,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,300323510,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,300323510,left,1,1,xi,3.210
test,in_left.jpg,incongruent,left,300323510,left,1,0,ii,3.929
test,nogo_right.jpg,nogo,right,300323510,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,300323510,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,300323510,NA,0,1,xi,-1
