block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,22032305,left,1,NA,NA,1.753
practice,right_fish.jpg,null,right,22032305,right,1,NA,NA,1.531
practice,bowl.jpg,null,,22032305,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,22032305,right,1,NA,NA,1.147
practice,bowl.jpg,null,,22032305,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,22032305,left,1,NA,NA,1.063
practice,con_left_practice.jpg,congruent,left,22032305,left,1,NA,NA,1.131
practice,in_left_practice.jpg,incongruent,left,22032305,right,0,1,ci,0.596
practice,con_right_practice.jpg,congruent,right,22032305,left,0,1,ic,1.264
practice,nogo_right_practice.jpg,nogo,right,22032305,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,22032305,left,0,1,xi,2.429
practice,nogo_left_practice.jpg,nogo,left,22032305,NA,1,1,ix,-1
test,in_left.jpg,incongruent,left,22032305,right,0,NA,NA,0.593
test,in_left.jpg,incongruent,left,22032305,left,1,0,ii,0.797
test,con_left.jpg,congruent,left,22032305,right,0,1,ic,1.247
test,con_right.jpg,congruent,right,22032305,left,0,0,cc,0.613
test,nogo_right.jpg,nogo,right,22032305,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,22032305,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,22032305,left,0,1,xi,1.079
test,nogo_left.jpg,nogo,left,22032305,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,22032305,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,22032305,left,1,1,xc,1.231
test,con_left.jpg,congruent,left,22032305,left,1,0,cc,1.181
test,in_left.jpg,incongruent,left,22032305,right,0,1,ci,1.098
test,in_left.jpg,incongruent,left,22032305,left,1,0,ii,1.233
test,nogo_right.jpg,nogo,right,22032305,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,22032305,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,22032305,right,1,1,xi,1.848
test,in_left.jpg,incongruent,left,22032305,left,1,0,ii,0.847
test,con_left.jpg,congruent,left,22032305,right,0,1,ic,1.264
test,con_right.jpg,congruent,right,22032305,left,0,0,cc,0.814
test,in_left.jpg,incongruent,left,22032305,left,1,1,ci,1.280
test,in_right.jpg,incongruent,right,22032305,right,1,0,ii,1.031
test,con_right.jpg,congruent,right,22032305,left,0,1,ic,0.780
test,con_right.jpg,congruent,right,22032305,right,1,0,cc,0.780
test,in_right.jpg,incongruent,right,22032305,left,0,1,ci,1.079
test,in_right.jpg,incongruent,right,22032305,right,1,0,ii,1.548
test,nogo_left.jpg,nogo,left,22032305,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,22032305,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,22032305,left,0,1,xc,0.849
test,con_left.jpg,congruent,left,22032305,right,0,0,cc,0.931
test,nogo_left.jpg,nogo,left,22032305,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,22032305,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,22032305,right,0,1,xc,0.814
test,con_right.jpg,congruent,right,22032305,right,1,0,cc,1.663
test,nogo_right.jpg,nogo,right,22032305,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,22032305,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,22032305,right,1,1,xi,1.098
