block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,07042386,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,07042386,NA,0,NA,NA,-1
practice,bowl.jpg,null,,07042386,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,07042386,right,1,NA,NA,4.034
practice,bowl.jpg,null,,07042386,left,0,NA,NA,2.968
practice,left_fish.jpg,null,left,07042386,NA,0,NA,NA,-1
practice,con_left_practice.jpg,congruent,left,07042386,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,07042386,NA,0,1,ci,-1
practice,con_right_practice.jpg,congruent,right,07042386,NA,0,1,ic,-1
practice,nogo_right_practice.jpg,nogo,right,07042386,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,07042386,right,1,1,xi,3.286
practice,nogo_left_practice.jpg,nogo,left,07042386,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,07042386,NA,1,NA,NA,-1
test,nogo_right.jpg,nogo,right,07042386,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,07042386,NA,0,1,xc,-1
test,con_left.jpg,congruent,left,07042386,NA,0,0,cc,-1
test,in_left.jpg,incongruent,left,07042386,NA,0,1,ci,-1
test,in_left.jpg,incongruent,left,07042386,NA,0,0,ii,-1
test,nogo_right.jpg,nogo,right,07042386,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,07042386,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,07042386,NA,0,1,xi,-1
test,in_left.jpg,incongruent,left,07042386,NA,0,0,ii,-1
test,nogo_left.jpg,nogo,left,07042386,NA,1,1,ix,-1
test,in_left.jpg,incongruent,left,07042386,NA,0,1,xi,-1
test,in_right.jpg,incongruent,right,07042386,right,1,0,ii,1.116
test,con_left.jpg,congruent,left,07042386,NA,0,1,ic,-1
test,con_left.jpg,congruent,left,07042386,NA,0,0,cc,-1
test,nogo_left.jpg,nogo,left,07042386,left,0,1,cx,3.050
test,nogo_right.jpg,nogo,right,07042386,right,0,0,xx,1.369
test,con_right.jpg,congruent,right,07042386,NA,0,1,xc,-1
test,con_left.jpg,congruent,left,07042386,NA,0,0,cc,-1
test,nogo_left.jpg,nogo,left,07042386,right,0,1,cx,1.550
test,nogo_right.jpg,nogo,right,07042386,left,0,0,xx,1.351
test,in_left.jpg,incongruent,left,07042386,NA,0,1,xi,-1
test,in_right.jpg,incongruent,right,07042386,NA,0,0,ii,-1
test,con_right.jpg,congruent,right,07042386,left,0,1,ic,2.103
test,con_right.jpg,congruent,right,07042386,right,1,0,cc,1.435
test,in_left.jpg,incongruent,left,07042386,left,1,1,ci,1.186
test,in_right.jpg,incongruent,right,07042386,right,1,0,ii,0.834
test,con_right.jpg,congruent,right,07042386,left,0,1,ic,0.884
test,con_right.jpg,congruent,right,07042386,right,1,0,cc,2.001
test,nogo_left.jpg,nogo,left,07042386,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,07042386,right,0,0,xx,2.452
test,con_left.jpg,congruent,left,07042386,left,1,1,xc,2.085
test,con_left.jpg,congruent,left,07042386,right,0,0,cc,0.919
test,in_right.jpg,incongruent,right,07042386,left,0,1,ci,1.469
test,in_right.jpg,incongruent,right,07042386,right,1,0,ii,3.133
test,nogo_right.jpg,nogo,right,07042386,left,0,1,ix,1.966
