block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,22032301,left,1,NA,NA,2.711
practice,right_fish.jpg,null,right,22032301,right,1,NA,NA,1.148
practice,bowl.jpg,null,,22032301,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,22032301,right,1,NA,NA,1.417
practice,bowl.jpg,null,,22032301,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,22032301,left,1,NA,NA,1.102
practice,con_left_practice.jpg,congruent,left,22032301,left,1,NA,NA,3.097
practice,in_left_practice.jpg,incongruent,left,22032301,left,1,1,ci,3.816
practice,con_right_practice.jpg,congruent,right,22032301,right,1,1,ic,1.866
practice,nogo_right_practice.jpg,nogo,right,22032301,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,22032301,right,1,1,xi,2.535
practice,nogo_left_practice.jpg,nogo,left,22032301,NA,1,1,ix,-1
