block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,30032385,left,1,NA,NA,2.579
practice,right_fish.jpg,null,right,30032385,right,1,NA,NA,1.414
practice,bowl.jpg,null,,30032385,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,30032385,right,1,NA,NA,1.830
practice,bowl.jpg,null,,30032385,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,30032385,left,1,NA,NA,0.931
practice,con_left_practice.jpg,congruent,left,30032385,left,1,NA,NA,3.662
practice,in_left_practice.jpg,incongruent,left,30032385,left,1,1,ci,3.730
practice,con_right_practice.jpg,congruent,right,30032385,right,1,1,ic,1.665
practice,nogo_right_practice.jpg,nogo,right,30032385,right,0,1,cx,2.931
practice,in_right_practice.jpg,incongruent,right,30032385,right,1,1,xi,4.712
practice,nogo_left_practice.jpg,nogo,left,30032385,NA,1,1,ix,-1
test,in_right.jpg,incongruent,right,30032385,right,1,NA,NA,2.627
test,con_right.jpg,congruent,right,30032385,right,1,1,ic,1.930
test,con_right.jpg,congruent,right,30032385,right,1,0,cc,1.531
test,nogo_left.jpg,nogo,left,30032385,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,30032385,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,30032385,left,1,1,xi,1.780
test,in_left.jpg,incongruent,left,30032385,left,1,0,ii,1.481
test,nogo_left.jpg,nogo,left,30032385,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,30032385,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,30032385,left,1,1,xc,1.415
test,con_right.jpg,congruent,right,30032385,right,1,0,cc,1.617
test,nogo_left.jpg,nogo,left,30032385,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,30032385,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,30032385,right,1,1,xi,2.162
test,in_left.jpg,incongruent,left,30032385,left,1,0,ii,1.014
test,con_left.jpg,congruent,left,30032385,left,1,1,ic,1.432
test,con_right.jpg,congruent,right,30032385,right,1,0,cc,1.213
test,in_right.jpg,incongruent,right,30032385,right,1,1,ci,1.595
test,in_right.jpg,incongruent,right,30032385,right,1,0,ii,1.463
test,con_left.jpg,congruent,left,30032385,left,1,1,ic,1.166
test,con_left.jpg,congruent,left,30032385,left,1,0,cc,0.962
test,in_left.jpg,incongruent,left,30032385,left,1,1,ci,1.818
test,in_right.jpg,incongruent,right,30032385,right,1,0,ii,1.402
test,nogo_right.jpg,nogo,right,30032385,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,30032385,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,30032385,right,1,1,xc,1.647
test,con_right.jpg,congruent,right,30032385,right,1,0,cc,2.032
test,nogo_right.jpg,nogo,right,30032385,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,30032385,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,30032385,left,1,1,xi,1.931
test,in_left.jpg,incongruent,left,30032385,left,1,0,ii,1.330
test,nogo_left.jpg,nogo,left,30032385,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,30032385,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,30032385,left,1,1,xc,1.964
test,con_left.jpg,congruent,left,30032385,left,1,0,cc,1.964
test,in_right.jpg,incongruent,right,30032385,right,1,1,ci,1.563
