block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,33003235,left,1,NA,NA,2.321
practice,right_fish.jpg,null,right,33003235,right,1,NA,NA,1.624
practice,bowl.jpg,null,,33003235,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,33003235,right,1,NA,NA,1.607
practice,bowl.jpg,null,,33003235,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,33003235,left,1,NA,NA,1.310
practice,con_left_practice.jpg,congruent,left,33003235,left,1,NA,NA,4.736
practice,in_left_practice.jpg,incongruent,left,33003235,left,1,1,ci,4.239
practice,con_right_practice.jpg,congruent,right,33003235,right,1,1,ic,4.922
practice,nogo_right_practice.jpg,nogo,right,33003235,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,33003235,NA,0,1,xi,-1
practice,nogo_left_practice.jpg,nogo,left,33003235,right,0,1,ix,0.927
