block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,2203236,left,1,NA,NA,3.634
practice,right_fish.jpg,null,right,2203236,right,1,NA,NA,1.382
practice,bowl.jpg,null,,2203236,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,2203236,right,1,NA,NA,2.215
practice,bowl.jpg,null,,2203236,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,2203236,left,1,NA,NA,3.599
practice,con_left_practice.jpg,congruent,left,2203236,left,1,NA,NA,4.231
practice,in_left_practice.jpg,incongruent,left,2203236,NA,0,1,ci,-1
practice,con_right_practice.jpg,congruent,right,2203236,right,1,1,ic,2.095
practice,nogo_right_practice.jpg,nogo,right,2203236,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,2203236,right,1,1,xi,3.247
practice,nogo_left_practice.jpg,nogo,left,2203236,NA,1,1,ix,-1
