block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,14032303,left,1,NA,NA,1.207
practice,right_fish.jpg,null,right,14032303,right,1,NA,NA,1.199
practice,bowl.jpg,null,,14032303,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,14032303,right,1,NA,NA,1.163
practice,bowl.jpg,null,,14032303,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,14032303,left,1,NA,NA,1.163
practice,con_left_practice.jpg,congruent,left,14032303,left,1,NA,NA,1.529
practice,in_left_practice.jpg,incongruent,left,14032303,left,1,1,ci,1.544
practice,con_right_practice.jpg,congruent,right,14032303,right,1,1,ic,1.513
practice,nogo_right_practice.jpg,nogo,right,14032303,right,0,1,cx,1.681
practice,in_right_practice.jpg,incongruent,right,14032303,right,1,1,xi,1.398
practice,nogo_left_practice.jpg,nogo,left,14032303,NA,1,1,ix,-1
test,in_left.jpg,incongruent,left,14032303,left,1,NA,NA,1.208
test,in_left.jpg,incongruent,left,14032303,left,1,0,ii,1.366
test,nogo_right.jpg,nogo,right,14032303,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,14032303,left,0,0,xx,1.234
test,in_left.jpg,incongruent,left,14032303,left,1,1,xi,1.882
test,in_left.jpg,incongruent,left,14032303,left,1,0,ii,1.867
test,con_right.jpg,congruent,right,14032303,right,1,1,ic,1.431
test,con_right.jpg,congruent,right,14032303,right,1,0,cc,1.333
test,nogo_right.jpg,nogo,right,14032303,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,14032303,left,0,0,xx,1.367
test,in_right.jpg,incongruent,right,14032303,right,1,1,xi,1.798
test,in_right.jpg,incongruent,right,14032303,right,1,0,ii,1.416
test,con_right.jpg,congruent,right,14032303,right,1,1,ic,1.266
test,con_right.jpg,congruent,right,14032303,right,1,0,cc,1.383
test,in_left.jpg,incongruent,left,14032303,left,1,1,ci,1.517
test,in_right.jpg,incongruent,right,14032303,right,1,0,ii,1.400
test,con_left.jpg,congruent,left,14032303,left,1,1,ic,1.298
test,con_left.jpg,congruent,left,14032303,left,1,0,cc,1.200
test,nogo_right.jpg,nogo,right,14032303,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,14032303,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,14032303,left,1,1,xc,1.046
test,con_right.jpg,congruent,right,14032303,right,1,0,cc,1.351
test,in_left.jpg,incongruent,left,14032303,left,1,1,ci,1.184
test,in_right.jpg,incongruent,right,14032303,right,1,0,ii,0.980
test,nogo_left.jpg,nogo,left,14032303,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,14032303,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,14032303,left,1,1,xc,1.165
test,con_left.jpg,congruent,left,14032303,left,1,0,cc,1.183
test,in_right.jpg,incongruent,right,14032303,right,1,1,ci,1.234
test,nogo_right.jpg,nogo,right,14032303,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,14032303,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,14032303,right,1,1,xc,1.481
test,con_left.jpg,congruent,left,14032303,left,1,0,cc,1.399
test,nogo_left.jpg,nogo,left,14032303,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,14032303,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,14032303,right,1,1,xi,1.184
