block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,29032342,left,1,NA,NA,2.166
practice,right_fish.jpg,null,right,29032342,right,1,NA,NA,3.598
practice,bowl.jpg,null,,29032342,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,29032342,left,0,NA,NA,3.049
practice,bowl.jpg,null,,29032342,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,29032342,right,0,NA,NA,1.999
practice,con_left_practice.jpg,congruent,left,29032342,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,29032342,left,1,1,ci,2.715
practice,con_right_practice.jpg,congruent,right,29032342,right,1,1,ic,2.281
practice,nogo_right_practice.jpg,nogo,right,29032342,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,29032342,NA,0,1,xi,-1
practice,nogo_left_practice.jpg,nogo,left,29032342,right,0,1,ix,0.317
test,in_left.jpg,incongruent,left,29032342,NA,0,NA,NA,-1
test,in_right.jpg,incongruent,right,29032342,NA,0,0,ii,-1
test,nogo_right.jpg,nogo,right,29032342,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,29032342,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,29032342,right,1,1,xc,4.132
test,con_left.jpg,congruent,left,29032342,NA,0,0,cc,-1
test,in_left.jpg,incongruent,left,29032342,right,0,1,ci,4.213
test,con_left.jpg,congruent,left,29032342,right,0,1,ic,1.365
test,con_right.jpg,congruent,right,29032342,right,1,0,cc,4.448
test,nogo_left.jpg,nogo,left,29032342,right,0,1,cx,4.382
test,nogo_right.jpg,nogo,right,29032342,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,29032342,right,1,1,xi,1.465
test,in_left.jpg,incongruent,left,29032342,right,0,0,ii,1.250
test,con_right.jpg,congruent,right,29032342,right,1,1,ic,1.266
test,con_right.jpg,congruent,right,29032342,right,1,0,cc,3.100
test,nogo_left.jpg,nogo,left,29032342,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,29032342,right,0,0,xx,1.700
test,con_left.jpg,congruent,left,29032342,right,0,1,xc,3.533
test,con_right.jpg,congruent,right,29032342,right,1,0,cc,2.249
test,in_right.jpg,incongruent,right,29032342,right,1,1,ci,1.348
test,in_right.jpg,incongruent,right,29032342,right,1,0,ii,1.782
test,con_right.jpg,congruent,right,29032342,right,1,1,ic,1.631
test,con_left.jpg,congruent,left,29032342,right,0,0,cc,1.113
test,nogo_right.jpg,nogo,right,29032342,right,0,1,cx,2.400
test,nogo_right.jpg,nogo,right,29032342,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,29032342,right,0,1,xi,0.731
test,in_left.jpg,incongruent,left,29032342,right,0,0,ii,1.266
test,nogo_right.jpg,nogo,right,29032342,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,29032342,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,29032342,right,0,1,xc,1.346
test,con_left.jpg,congruent,left,29032342,right,0,0,cc,1.565
test,in_left.jpg,incongruent,left,29032342,NA,0,1,ci,-1
test,in_right.jpg,incongruent,right,29032342,NA,0,0,ii,-1
test,nogo_left.jpg,nogo,left,29032342,right,0,1,ix,1.997
test,nogo_right.jpg,nogo,right,29032342,right,0,0,xx,2.847
test,in_right.jpg,incongruent,right,29032342,NA,0,1,xi,-1
