block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,20032307,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,20032307,right,1,NA,NA,1.050
practice,bowl.jpg,null,,20032307,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,20032307,right,1,NA,NA,1.118
practice,bowl.jpg,null,,20032307,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,20032307,left,1,NA,NA,0.851
practice,con_left_practice.jpg,congruent,left,20032307,left,1,NA,NA,1.399
practice,in_left_practice.jpg,incongruent,left,20032307,left,1,1,ci,1.597
practice,con_right_practice.jpg,congruent,right,20032307,right,1,1,ic,1.197
practice,nogo_right_practice.jpg,nogo,right,20032307,right,0,1,cx,2.113
practice,in_right_practice.jpg,incongruent,right,20032307,right,1,1,xi,1.714
practice,nogo_left_practice.jpg,nogo,left,20032307,left,0,1,ix,1.233
test,con_right.jpg,congruent,right,20032307,right,1,NA,NA,1.280
test,con_right.jpg,congruent,right,20032307,right,1,0,cc,1.368
test,in_left.jpg,incongruent,left,20032307,left,1,1,ci,1.316
test,in_right.jpg,incongruent,right,20032307,right,1,0,ii,1.132
test,con_left.jpg,congruent,left,20032307,left,1,1,ic,1.484
test,con_right.jpg,congruent,right,20032307,right,1,0,cc,1.134
test,nogo_left.jpg,nogo,left,20032307,left,0,1,cx,1.433
test,nogo_left.jpg,nogo,left,20032307,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,20032307,left,1,1,xc,1.317
test,con_right.jpg,congruent,right,20032307,right,1,0,cc,1.151
test,in_left.jpg,incongruent,left,20032307,left,1,1,ci,1.201
test,in_left.jpg,incongruent,left,20032307,left,1,0,ii,1.185
test,con_left.jpg,congruent,left,20032307,left,1,1,ic,1.101
test,con_left.jpg,congruent,left,20032307,left,1,0,cc,1.117
test,in_right.jpg,incongruent,right,20032307,right,1,1,ci,1.617
test,in_left.jpg,incongruent,left,20032307,left,1,0,ii,1.334
test,nogo_right.jpg,nogo,right,20032307,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032307,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032307,right,1,1,xi,1.268
test,in_right.jpg,incongruent,right,20032307,right,1,0,ii,1.168
test,nogo_left.jpg,nogo,left,20032307,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,20032307,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,20032307,left,1,1,xc,1.118
test,con_left.jpg,congruent,left,20032307,left,1,0,cc,1.484
test,nogo_left.jpg,nogo,left,20032307,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032307,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032307,right,1,1,xi,1.383
test,in_left.jpg,incongruent,left,20032307,left,1,0,ii,1.185
test,nogo_left.jpg,nogo,left,20032307,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032307,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032307,right,1,1,xc,1.118
test,nogo_right.jpg,nogo,right,20032307,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032307,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,20032307,left,1,1,xi,1.100
test,in_right.jpg,incongruent,right,20032307,right,1,0,ii,1.251
test,con_right.jpg,congruent,right,20032307,right,1,1,ic,1.068
