block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,22032302,left,1,NA,NA,1.615
practice,right_fish.jpg,null,right,22032302,right,1,NA,NA,1.298
practice,bowl.jpg,null,,22032302,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,22032302,right,1,NA,NA,2.081
practice,bowl.jpg,null,,22032302,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,22032302,left,1,NA,NA,1.362
practice,con_left_practice.jpg,congruent,left,22032302,left,1,NA,NA,1.980
practice,in_left_practice.jpg,incongruent,left,22032302,left,1,1,ci,3.697
practice,con_right_practice.jpg,congruent,right,22032302,right,1,1,ic,1.913
practice,nogo_right_practice.jpg,nogo,right,22032302,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,22032302,right,1,1,xi,2.599
practice,nogo_left_practice.jpg,nogo,left,22032302,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,22032302,NA,1,NA,NA,-1
test,nogo_right.jpg,nogo,right,22032302,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,22032302,right,1,1,xi,2.165
test,in_right.jpg,incongruent,right,22032302,right,1,0,ii,1.916
test,nogo_right.jpg,nogo,right,22032302,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,22032302,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,22032302,right,1,1,xi,1.591
test,in_left.jpg,incongruent,left,22032302,left,1,0,ii,1.963
test,con_right.jpg,congruent,right,22032302,right,1,1,ic,1.512
test,con_right.jpg,congruent,right,22032302,right,1,0,cc,2.164
test,in_right.jpg,incongruent,right,22032302,right,1,1,ci,1.865
test,in_left.jpg,incongruent,left,22032302,left,1,0,ii,1.681
test,con_left.jpg,congruent,left,22032302,left,1,1,ic,2.448
test,con_right.jpg,congruent,right,22032302,right,1,0,cc,1.401
test,nogo_left.jpg,nogo,left,22032302,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,22032302,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,22032302,left,1,1,xc,2.130
test,con_right.jpg,congruent,right,22032302,right,1,0,cc,1.262
test,nogo_left.jpg,nogo,left,22032302,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,22032302,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,22032302,left,1,1,xi,2.847
test,in_right.jpg,incongruent,right,22032302,right,1,0,ii,2.346
test,nogo_left.jpg,nogo,left,22032302,NA,1,1,ix,-1
test,con_left.jpg,congruent,left,22032302,left,1,1,xc,1.663
test,con_right.jpg,congruent,right,22032302,right,1,0,cc,1.615
test,in_left.jpg,incongruent,left,22032302,left,1,1,ci,2.581
test,in_right.jpg,incongruent,right,22032302,right,1,0,ii,1.813
test,con_left.jpg,congruent,left,22032302,left,1,1,ic,1.446
test,con_right.jpg,congruent,right,22032302,right,1,0,cc,1.196
test,in_left.jpg,incongruent,left,22032302,left,1,1,ci,1.181
test,in_left.jpg,incongruent,left,22032302,left,1,0,ii,1.431
test,nogo_left.jpg,nogo,left,22032302,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,22032302,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,22032302,left,1,1,xc,1.864
test,con_left.jpg,congruent,left,22032302,left,1,0,cc,1.631
test,nogo_right.jpg,nogo,right,22032302,NA,1,1,cx,-1
