block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,210323022,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,210323022,right,1,NA,NA,1.579
practice,bowl.jpg,null,,210323022,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,210323022,right,1,NA,NA,1.223
practice,bowl.jpg,null,,210323022,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,210323022,left,1,NA,NA,1.506
practice,con_left_practice.jpg,congruent,left,210323022,left,1,NA,NA,1.644
practice,in_left_practice.jpg,incongruent,left,210323022,right,0,1,ci,3.540
practice,con_right_practice.jpg,congruent,right,210323022,right,1,1,ic,1.413
practice,nogo_right_practice.jpg,nogo,right,210323022,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,210323022,right,1,1,xi,4.360
practice,nogo_left_practice.jpg,nogo,left,210323022,NA,1,1,ix,-1
test,in_right.jpg,incongruent,right,210323022,right,1,NA,NA,3.123
test,in_left.jpg,incongruent,left,210323022,left,1,0,ii,2.263
test,nogo_right.jpg,nogo,right,210323022,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,210323022,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,210323022,right,1,1,xc,2.840
test,con_right.jpg,congruent,right,210323022,right,1,0,cc,1.908
test,in_right.jpg,incongruent,right,210323022,right,1,1,ci,2.458
test,in_left.jpg,incongruent,left,210323022,left,1,0,ii,1.991
test,con_right.jpg,congruent,right,210323022,right,1,1,ic,1.627
test,con_left.jpg,congruent,left,210323022,left,1,0,cc,1.958
test,nogo_right.jpg,nogo,right,210323022,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,210323022,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,210323022,left,1,1,xc,2.857
test,con_left.jpg,congruent,left,210323022,left,1,0,cc,1.326
test,in_right.jpg,incongruent,right,210323022,right,1,1,ci,2.126
test,nogo_right.jpg,nogo,right,210323022,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,210323022,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,210323022,right,1,1,xi,1.758
test,in_right.jpg,incongruent,right,210323022,right,1,0,ii,1.831
test,con_right.jpg,congruent,right,210323022,right,1,1,ic,1.992
test,con_right.jpg,congruent,right,210323022,right,1,0,cc,1.645
test,nogo_left.jpg,nogo,left,210323022,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,210323022,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,210323022,right,1,1,xc,2.760
test,con_left.jpg,congruent,left,210323022,left,1,0,cc,1.925
test,in_right.jpg,incongruent,right,210323022,right,1,1,ci,1.676
test,in_left.jpg,incongruent,left,210323022,left,1,0,ii,1.324
test,nogo_left.jpg,nogo,left,210323022,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,210323022,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,210323022,left,1,1,xi,2.944
test,in_left.jpg,incongruent,left,210323022,left,1,0,ii,1.409
test,con_left.jpg,congruent,left,210323022,left,1,1,ic,1.458
test,con_left.jpg,congruent,left,210323022,left,1,0,cc,1.180
test,nogo_left.jpg,nogo,left,210323022,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,210323022,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,210323022,left,1,1,xi,1.640
