block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,20032348,left,1,NA,NA,1.519
practice,right_fish.jpg,null,right,20032348,right,1,NA,NA,1.015
practice,bowl.jpg,null,,20032348,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,20032348,right,1,NA,NA,1.530
practice,bowl.jpg,null,,20032348,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,20032348,left,1,NA,NA,1.098
practice,con_left_practice.jpg,congruent,left,20032348,left,1,NA,NA,2.113
practice,in_left_practice.jpg,incongruent,left,20032348,left,1,1,ci,3.731
practice,con_right_practice.jpg,congruent,right,20032348,right,1,1,ic,1.611
practice,nogo_right_practice.jpg,nogo,right,20032348,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,20032348,right,1,1,xi,2.847
practice,nogo_left_practice.jpg,nogo,left,20032348,NA,1,1,ix,-1
test,con_left.jpg,congruent,left,20032348,left,1,NA,NA,1.760
test,con_left.jpg,congruent,left,20032348,left,1,0,cc,1.695
test,in_right.jpg,incongruent,right,20032348,right,1,1,ci,1.283
test,in_left.jpg,incongruent,left,20032348,left,1,0,ii,1.465
test,con_left.jpg,congruent,left,20032348,left,1,1,ic,1.679
test,con_left.jpg,congruent,left,20032348,left,1,0,cc,1.264
test,nogo_left.jpg,nogo,left,20032348,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032348,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032348,right,1,1,xi,1.412
test,in_right.jpg,incongruent,right,20032348,right,1,0,ii,1.415
test,nogo_left.jpg,nogo,left,20032348,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032348,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032348,right,1,1,xi,1.863
test,in_left.jpg,incongruent,left,20032348,left,1,0,ii,1.816
test,con_right.jpg,congruent,right,20032348,right,1,1,ic,1.196
test,con_left.jpg,congruent,left,20032348,left,1,0,cc,1.231
test,in_right.jpg,incongruent,right,20032348,right,1,1,ci,1.068
test,in_left.jpg,incongruent,left,20032348,left,1,0,ii,1.268
test,nogo_left.jpg,nogo,left,20032348,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,20032348,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032348,right,1,1,xc,1.713
test,con_right.jpg,congruent,right,20032348,right,1,0,cc,2.349
test,in_left.jpg,incongruent,left,20032348,left,1,1,ci,1.349
test,in_left.jpg,incongruent,left,20032348,left,1,0,ii,1.164
test,nogo_left.jpg,nogo,left,20032348,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032348,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032348,right,1,1,xc,1.413
test,con_left.jpg,congruent,left,20032348,left,1,0,cc,1.164
test,nogo_right.jpg,nogo,right,20032348,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032348,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032348,right,1,1,xc,2.352
test,nogo_right.jpg,nogo,right,20032348,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032348,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032348,right,1,1,xi,1.447
test,in_left.jpg,incongruent,left,20032348,left,1,0,ii,1.347
test,con_right.jpg,congruent,right,20032348,right,1,1,ic,1.315
