block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,20032306,left,1,NA,NA,0.076
practice,right_fish.jpg,null,right,20032306,right,1,NA,NA,1.752
practice,bowl.jpg,null,,20032306,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,20032306,right,1,NA,NA,2.633
practice,bowl.jpg,null,,20032306,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,20032306,left,1,NA,NA,1.634
practice,con_left_practice.jpg,congruent,left,20032306,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,20032306,left,1,1,ci,3.185
practice,con_right_practice.jpg,congruent,right,20032306,right,1,1,ic,1.368
practice,nogo_right_practice.jpg,nogo,right,20032306,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,20032306,right,1,1,xi,4.836
practice,nogo_left_practice.jpg,nogo,left,20032306,NA,1,1,ix,-1
test,in_left.jpg,incongruent,left,20032306,left,1,NA,NA,3.633
test,nogo_left.jpg,nogo,left,20032306,left,0,1,ix,1.218
test,nogo_left.jpg,nogo,left,20032306,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,20032306,left,1,1,xc,2.551
test,con_right.jpg,congruent,right,20032306,right,1,0,cc,1.651
test,in_right.jpg,incongruent,right,20032306,right,1,1,ci,3.800
test,in_right.jpg,incongruent,right,20032306,right,1,0,ii,4.784
test,con_left.jpg,congruent,left,20032306,left,1,1,ic,2.917
test,con_left.jpg,congruent,left,20032306,left,1,0,cc,1.734
test,nogo_left.jpg,nogo,left,20032306,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032306,right,0,0,xx,1.018
test,con_right.jpg,congruent,right,20032306,right,1,1,xc,1.967
test,con_right.jpg,congruent,right,20032306,right,1,0,cc,0.901
test,in_right.jpg,incongruent,right,20032306,right,1,1,ci,1.652
test,in_right.jpg,incongruent,right,20032306,right,1,0,ii,1.618
test,nogo_right.jpg,nogo,right,20032306,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,20032306,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032306,right,1,1,xc,1.268
test,con_left.jpg,congruent,left,20032306,left,1,0,cc,1.151
test,nogo_right.jpg,nogo,right,20032306,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032306,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,20032306,left,1,1,xi,2.801
test,in_left.jpg,incongruent,left,20032306,left,1,0,ii,1.420
test,con_right.jpg,congruent,right,20032306,right,1,1,ic,2.501
test,con_left.jpg,congruent,left,20032306,left,1,0,cc,2.234
test,nogo_right.jpg,nogo,right,20032306,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032306,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032306,right,1,1,xi,3.418
test,in_left.jpg,incongruent,left,20032306,left,1,0,ii,3.701
test,con_left.jpg,congruent,left,20032306,left,1,1,ic,1.685
test,con_right.jpg,congruent,right,20032306,right,1,0,cc,1.467
test,in_right.jpg,incongruent,right,20032306,right,1,1,ci,1.634
test,in_left.jpg,incongruent,left,20032306,left,1,0,ii,2.284
test,nogo_left.jpg,nogo,left,20032306,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032306,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,20032306,left,1,1,xi,2.751
