block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,29032344,left,1,NA,NA,1.344
practice,right_fish.jpg,null,right,29032344,right,1,NA,NA,2.083
practice,bowl.jpg,null,,29032344,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,29032344,right,1,NA,NA,1.565
practice,bowl.jpg,null,,29032344,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,29032344,left,1,NA,NA,1.166
practice,con_left_practice.jpg,congruent,left,29032344,left,1,NA,NA,2.964
practice,in_left_practice.jpg,incongruent,left,29032344,left,1,1,ci,3.049
practice,con_right_practice.jpg,congruent,right,29032344,right,1,1,ic,1.715
practice,nogo_right_practice.jpg,nogo,right,29032344,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,29032344,right,1,1,xi,2.648
practice,nogo_left_practice.jpg,nogo,left,29032344,NA,1,1,ix,-1
test,con_right.jpg,congruent,right,29032344,right,1,NA,NA,1.502
test,con_right.jpg,congruent,right,29032344,right,1,0,cc,1.468
test,nogo_right.jpg,nogo,right,29032344,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,29032344,left,0,0,xx,1.965
test,in_left.jpg,incongruent,left,29032344,left,1,1,xi,3.031
test,in_right.jpg,incongruent,right,29032344,right,1,0,ii,2.147
test,nogo_left.jpg,nogo,left,29032344,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,29032344,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,29032344,left,1,1,xi,2.635
test,in_left.jpg,incongruent,left,29032344,NA,0,0,ii,-1
test,con_left.jpg,congruent,left,29032344,left,1,1,ic,2.247
test,con_left.jpg,congruent,left,29032344,left,1,0,cc,3.181
test,in_left.jpg,incongruent,left,29032344,left,1,1,ci,3.214
test,in_right.jpg,incongruent,right,29032344,right,1,0,ii,2.416
test,con_left.jpg,congruent,left,29032344,left,1,1,ic,2.132
test,con_left.jpg,congruent,left,29032344,left,1,0,cc,1.832
test,nogo_left.jpg,nogo,left,29032344,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,29032344,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,29032344,right,1,1,xi,2.199
test,in_right.jpg,incongruent,right,29032344,right,1,0,ii,2.647
test,nogo_right.jpg,nogo,right,29032344,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,29032344,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,29032344,right,1,1,xc,3.132
test,con_left.jpg,congruent,left,29032344,left,1,0,cc,2.498
test,in_left.jpg,incongruent,left,29032344,left,1,1,ci,2.763
test,in_right.jpg,incongruent,right,29032344,right,1,0,ii,1.898
test,nogo_right.jpg,nogo,right,29032344,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,29032344,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,29032344,left,1,1,xc,2.099
test,nogo_right.jpg,nogo,right,29032344,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,29032344,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,29032344,right,1,1,xc,2.515
test,con_right.jpg,congruent,right,29032344,right,1,0,cc,2.435
test,in_right.jpg,incongruent,right,29032344,right,1,1,ci,2.848
test,in_left.jpg,incongruent,left,29032344,left,1,0,ii,2.081
test,con_right.jpg,congruent,right,29032344,right,1,1,ic,2.381
