block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,29032343,left,1,NA,NA,1.947
practice,right_fish.jpg,null,right,29032343,right,1,NA,NA,2.115
practice,bowl.jpg,null,,29032343,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,29032343,right,1,NA,NA,1.348
practice,bowl.jpg,null,,29032343,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,29032343,left,1,NA,NA,0.465
practice,con_left_practice.jpg,congruent,left,29032343,left,1,NA,NA,2.797
practice,in_left_practice.jpg,incongruent,left,29032343,left,1,1,ci,4.833
practice,con_right_practice.jpg,congruent,right,29032343,right,1,1,ic,3.998
practice,nogo_right_practice.jpg,nogo,right,29032343,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,29032343,left,0,1,xi,4.530
practice,nogo_left_practice.jpg,nogo,left,29032343,left,0,1,ix,2.132
test,in_right.jpg,incongruent,right,29032343,right,1,NA,NA,1.345
test,in_right.jpg,incongruent,right,29032343,left,0,0,ii,1.715
test,con_right.jpg,congruent,right,29032343,right,1,1,ic,0.599
test,con_left.jpg,congruent,left,29032343,left,1,0,cc,1.348
test,nogo_right.jpg,nogo,right,29032343,right,0,1,cx,0.664
test,nogo_left.jpg,nogo,left,29032343,left,0,0,xx,0.549
test,con_left.jpg,congruent,left,29032343,right,0,1,xc,0.415
test,con_right.jpg,congruent,right,29032343,left,0,0,cc,0.779
test,in_left.jpg,incongruent,left,29032343,right,0,1,ci,0.898
test,in_left.jpg,incongruent,left,29032343,left,1,0,ii,0.564
test,nogo_right.jpg,nogo,right,29032343,right,0,1,ix,0.636
test,nogo_right.jpg,nogo,right,29032343,right,0,0,xx,1.081
test,con_left.jpg,congruent,left,29032343,left,1,1,xc,1.082
test,con_left.jpg,congruent,left,29032343,left,1,0,cc,1.248
test,nogo_right.jpg,nogo,right,29032343,right,0,1,cx,1.282
test,nogo_left.jpg,nogo,left,29032343,left,0,0,xx,1.016
test,in_right.jpg,incongruent,right,29032343,right,1,1,xi,1.699
test,nogo_left.jpg,nogo,left,29032343,left,0,1,ix,2.249
test,nogo_left.jpg,nogo,left,29032343,left,0,0,xx,1.300
test,in_left.jpg,incongruent,left,29032343,right,0,1,xi,1.348
test,in_right.jpg,incongruent,right,29032343,right,1,0,ii,0.782
test,con_right.jpg,congruent,right,29032343,right,1,1,ic,1.197
test,con_left.jpg,congruent,left,29032343,left,1,0,cc,1.516
test,nogo_right.jpg,nogo,right,29032343,right,0,1,cx,1.932
test,nogo_right.jpg,nogo,right,29032343,right,0,0,xx,0.883
test,in_right.jpg,incongruent,right,29032343,left,0,1,xi,1.865
test,in_left.jpg,incongruent,left,29032343,right,0,0,ii,0.829
test,con_left.jpg,congruent,left,29032343,left,1,1,ic,1.618
test,con_right.jpg,congruent,right,29032343,right,1,0,cc,1.298
test,in_left.jpg,incongruent,left,29032343,left,1,1,ci,1.297
test,in_left.jpg,incongruent,left,29032343,right,0,0,ii,1.083
test,nogo_left.jpg,nogo,left,29032343,left,0,1,ix,1.865
test,nogo_left.jpg,nogo,left,29032343,right,0,0,xx,1.982
test,con_right.jpg,congruent,right,29032343,right,1,1,xc,1.315
test,con_right.jpg,congruent,right,29032343,right,1,0,cc,3.565
test,in_right.jpg,incongruent,right,29032343,NA,0,1,ci,-1
