block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,20032310,left,1,NA,NA,0.699
practice,right_fish.jpg,null,right,20032310,right,1,NA,NA,1.034
practice,bowl.jpg,null,,20032310,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,20032310,right,1,NA,NA,0.834
practice,bowl.jpg,null,,20032310,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,20032310,left,1,NA,NA,0.517
practice,con_left_practice.jpg,congruent,left,20032310,left,1,NA,NA,1.317
practice,in_left_practice.jpg,incongruent,left,20032310,left,1,1,ci,2.518
practice,con_right_practice.jpg,congruent,right,20032310,right,1,1,ic,0.868
practice,nogo_right_practice.jpg,nogo,right,20032310,right,0,1,cx,1.152
practice,in_right_practice.jpg,incongruent,right,20032310,right,1,1,xi,2.084
practice,nogo_left_practice.jpg,nogo,left,20032310,NA,1,1,ix,-1
test,in_right.jpg,incongruent,right,20032310,right,1,NA,NA,1.734
test,con_right.jpg,congruent,right,20032310,right,1,1,ic,1.284
test,con_left.jpg,congruent,left,20032310,left,1,0,cc,0.901
test,in_right.jpg,incongruent,right,20032310,right,1,1,ci,0.867
test,in_left.jpg,incongruent,left,20032310,left,1,0,ii,0.834
test,con_right.jpg,congruent,right,20032310,right,1,1,ic,0.853
test,con_right.jpg,congruent,right,20032310,left,0,0,cc,0.750
test,nogo_left.jpg,nogo,left,20032310,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032310,left,0,0,xx,0.784
test,con_right.jpg,congruent,right,20032310,right,1,1,xc,0.984
test,con_right.jpg,congruent,right,20032310,right,1,0,cc,1.167
test,nogo_right.jpg,nogo,right,20032310,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032310,right,0,0,xx,0.853
test,con_left.jpg,congruent,left,20032310,left,1,1,xc,0.884
test,con_left.jpg,congruent,left,20032310,left,1,0,cc,1.534
test,nogo_right.jpg,nogo,right,20032310,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032310,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,20032310,left,1,1,xc,3.051
test,con_left.jpg,congruent,left,20032310,left,1,0,cc,0.934
test,in_left.jpg,incongruent,left,20032310,left,1,1,ci,0.902
test,in_left.jpg,incongruent,left,20032310,left,1,0,ii,0.868
test,nogo_left.jpg,nogo,left,20032310,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032310,right,0,0,xx,0.651
test,in_left.jpg,incongruent,left,20032310,left,1,1,xi,0.885
test,in_left.jpg,incongruent,left,20032310,left,1,0,ii,0.817
test,nogo_left.jpg,nogo,left,20032310,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032310,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032310,right,1,1,xi,0.918
test,in_right.jpg,incongruent,right,20032310,right,1,0,ii,0.870
test,con_left.jpg,congruent,left,20032310,left,1,1,ic,1.001
test,con_right.jpg,congruent,right,20032310,right,1,0,cc,0.901
test,in_right.jpg,incongruent,right,20032310,right,1,1,ci,1.034
test,in_left.jpg,incongruent,left,20032310,left,1,0,ii,0.968
test,nogo_left.jpg,nogo,left,20032310,left,0,1,ix,1.084
test,nogo_right.jpg,nogo,right,20032310,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032310,right,1,1,xi,0.918
