block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,2203235,left,1,NA,NA,1.208
practice,right_fish.jpg,null,right,2203235,right,1,NA,NA,0.802
practice,bowl.jpg,null,,2203235,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,2203235,right,1,NA,NA,0.763
practice,bowl.jpg,null,,2203235,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,2203235,left,1,NA,NA,1.066
practice,con_left_practice.jpg,congruent,left,2203235,left,1,NA,NA,1.349
practice,in_left_practice.jpg,incongruent,left,2203235,left,1,1,ci,1.381
practice,con_right_practice.jpg,congruent,right,2203235,right,1,1,ic,1.179
practice,nogo_right_practice.jpg,nogo,right,2203235,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,2203235,right,1,1,xi,1.598
practice,nogo_left_practice.jpg,nogo,left,2203235,NA,1,1,ix,-1
test,con_left.jpg,congruent,left,2203235,left,1,NA,NA,0.921
test,con_right.jpg,congruent,right,2203235,right,1,0,cc,0.960
test,nogo_right.jpg,nogo,right,2203235,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,2203235,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,2203235,right,1,1,xi,1.334
test,in_right.jpg,incongruent,right,2203235,right,1,0,ii,1.567
test,nogo_left.jpg,nogo,left,2203235,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,2203235,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,2203235,left,0,1,xi,0.969
test,in_left.jpg,incongruent,left,2203235,left,1,0,ii,0.917
test,con_left.jpg,congruent,left,2203235,left,1,1,ic,1.331
test,con_right.jpg,congruent,right,2203235,right,1,0,cc,1.181
test,in_left.jpg,incongruent,left,2203235,right,0,1,ci,1.131
test,in_left.jpg,incongruent,left,2203235,left,1,0,ii,1.081
test,nogo_left.jpg,nogo,left,2203235,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,2203235,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,2203235,left,1,1,xc,1.381
test,in_left.jpg,incongruent,left,2203235,right,0,1,ci,1.213
test,in_left.jpg,incongruent,left,2203235,left,1,0,ii,1.097
test,con_right.jpg,congruent,right,2203235,right,1,1,ic,1.283
test,con_right.jpg,congruent,right,2203235,right,1,0,cc,0.898
test,nogo_right.jpg,nogo,right,2203235,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,2203235,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,2203235,left,1,1,xc,1.264
test,con_right.jpg,congruent,right,2203235,right,1,0,cc,1.498
test,in_right.jpg,incongruent,right,2203235,right,1,1,ci,1.531
test,in_left.jpg,incongruent,left,2203235,right,0,0,ii,1.098
test,nogo_right.jpg,nogo,right,2203235,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,2203235,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,2203235,right,0,1,xc,0.898
test,con_right.jpg,congruent,right,2203235,right,1,0,cc,1.131
test,nogo_left.jpg,nogo,left,2203235,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,2203235,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,2203235,right,1,1,xi,1.114
test,in_right.jpg,incongruent,right,2203235,right,1,0,ii,0.914
test,con_left.jpg,congruent,left,2203235,right,0,1,ic,0.965
