block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,33003237,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,33003237,right,1,NA,NA,3.627
practice,bowl.jpg,null,,33003237,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,33003237,right,1,NA,NA,3.915
practice,bowl.jpg,null,,33003237,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,33003237,left,1,NA,NA,3.107
practice,con_left_practice.jpg,congruent,left,33003237,left,1,NA,NA,4.682
practice,in_left_practice.jpg,incongruent,left,33003237,left,1,1,ci,4.444
practice,con_right_practice.jpg,congruent,right,33003237,right,1,1,ic,4.896
practice,nogo_right_practice.jpg,nogo,right,33003237,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,33003237,right,1,1,xi,2.819
practice,nogo_left_practice.jpg,nogo,left,33003237,NA,1,1,ix,-1
