block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,30032359,left,1,NA,NA,2.542
practice,right_fish.jpg,null,right,30032359,right,1,NA,NA,1.682
practice,bowl.jpg,null,,30032359,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,30032359,right,1,NA,NA,1.564
practice,bowl.jpg,null,,30032359,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,30032359,left,1,NA,NA,1.115
practice,con_left_practice.jpg,congruent,left,30032359,left,1,NA,NA,2.880
practice,in_left_practice.jpg,incongruent,left,30032359,left,1,1,ci,2.463
practice,con_right_practice.jpg,congruent,right,30032359,right,1,1,ic,1.715
practice,nogo_right_practice.jpg,nogo,right,30032359,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,30032359,right,1,1,xi,2.015
practice,nogo_left_practice.jpg,nogo,left,30032359,NA,1,1,ix,-1
