block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,20032311,left,1,NA,NA,2.468
practice,right_fish.jpg,null,right,20032311,right,1,NA,NA,1.751
practice,bowl.jpg,null,,20032311,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,20032311,right,1,NA,NA,2.201
practice,bowl.jpg,null,,20032311,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,20032311,left,1,NA,NA,1.917
practice,con_left_practice.jpg,congruent,left,20032311,left,1,NA,NA,3.751
practice,in_left_practice.jpg,incongruent,left,20032311,left,1,1,ci,4.084
practice,con_right_practice.jpg,congruent,right,20032311,right,1,1,ic,2.484
practice,nogo_right_practice.jpg,nogo,right,20032311,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,20032311,right,1,1,xi,4.668
practice,nogo_left_practice.jpg,nogo,left,20032311,NA,1,1,ix,-1
test,con_left.jpg,congruent,left,20032311,left,1,NA,NA,3.850
test,con_left.jpg,congruent,left,20032311,left,1,0,cc,2.618
test,in_left.jpg,incongruent,left,20032311,left,1,1,ci,3.585
test,in_right.jpg,incongruent,right,20032311,right,1,0,ii,2.834
test,con_left.jpg,congruent,left,20032311,left,1,1,ic,2.501
test,con_right.jpg,congruent,right,20032311,right,1,0,cc,1.968
test,nogo_left.jpg,nogo,left,20032311,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032311,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,20032311,left,1,1,xi,2.251
test,in_right.jpg,incongruent,right,20032311,right,1,0,ii,3.451
test,nogo_right.jpg,nogo,right,20032311,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032311,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032311,right,1,1,xc,2.151
test,con_right.jpg,congruent,right,20032311,right,1,0,cc,2.134
test,nogo_right.jpg,nogo,right,20032311,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032311,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032311,right,1,1,xi,4.184
test,in_left.jpg,incongruent,left,20032311,left,1,0,ii,2.434
test,con_right.jpg,congruent,right,20032311,right,1,1,ic,2.954
test,con_right.jpg,congruent,right,20032311,right,1,0,cc,2.933
test,in_right.jpg,incongruent,right,20032311,NA,0,1,ci,-1
test,in_left.jpg,incongruent,left,20032311,left,1,0,ii,4.749
test,nogo_left.jpg,nogo,left,20032311,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,20032311,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,20032311,left,1,1,xc,2.084
test,nogo_left.jpg,nogo,left,20032311,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032311,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,20032311,left,1,1,xi,2.967
test,in_right.jpg,incongruent,right,20032311,right,1,0,ii,2.251
test,nogo_left.jpg,nogo,left,20032311,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032311,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032311,right,1,1,xc,1.801
test,con_left.jpg,congruent,left,20032311,left,1,0,cc,1.718
test,in_left.jpg,incongruent,left,20032311,left,1,1,ci,3.534
test,in_right.jpg,incongruent,right,20032311,NA,0,0,ii,-1
test,con_left.jpg,congruent,left,20032311,left,1,1,ic,1.748
