block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,14032302,left,1,NA,NA,2.150
practice,right_fish.jpg,null,right,14032302,right,1,NA,NA,1.383
practice,bowl.jpg,null,,14032302,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,14032302,right,1,NA,NA,1.333
practice,bowl.jpg,null,,14032302,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,14032302,left,1,NA,NA,1.234
practice,con_left_practice.jpg,congruent,left,14032302,left,1,NA,NA,4.865
practice,in_left_practice.jpg,incongruent,left,14032302,left,1,1,ci,2.367
practice,con_right_practice.jpg,congruent,right,14032302,right,1,1,ic,1.400
practice,nogo_right_practice.jpg,nogo,right,14032302,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,14032302,right,1,1,xi,1.664
practice,nogo_left_practice.jpg,nogo,left,14032302,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,14032302,NA,1,NA,NA,-1
test,nogo_right.jpg,nogo,right,14032302,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,14032302,left,1,1,xi,1.995
test,in_left.jpg,incongruent,left,14032302,left,1,0,ii,2.016
test,con_right.jpg,congruent,right,14032302,right,1,1,ic,1.499
test,con_left.jpg,congruent,left,14032302,left,1,0,cc,1.363
test,in_right.jpg,incongruent,right,14032302,right,1,1,ci,1.464
test,in_right.jpg,incongruent,right,14032302,right,1,0,ii,2.166
test,nogo_left.jpg,nogo,left,14032302,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,14032302,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,14032302,right,1,1,xi,1.766
test,in_right.jpg,incongruent,right,14032302,right,1,0,ii,1.616
test,nogo_right.jpg,nogo,right,14032302,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,14032302,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,14032302,left,1,1,xc,1.399
test,con_right.jpg,congruent,right,14032302,right,1,0,cc,1.950
test,nogo_right.jpg,nogo,right,14032302,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,14032302,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,14032302,left,1,1,xc,2.832
test,con_right.jpg,congruent,right,14032302,right,1,0,cc,2.434
test,in_left.jpg,incongruent,left,14032302,left,1,1,ci,3.280
test,in_left.jpg,incongruent,left,14032302,left,1,0,ii,2.015
test,con_right.jpg,congruent,right,14032302,right,1,1,ic,1.835
test,con_left.jpg,congruent,left,14032302,left,1,0,cc,1.864
test,in_left.jpg,incongruent,left,14032302,left,1,1,ci,1.649
test,in_right.jpg,incongruent,right,14032302,right,1,0,ii,3.748
test,nogo_left.jpg,nogo,left,14032302,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,14032302,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,14032302,left,1,1,xc,1.700
test,con_right.jpg,congruent,right,14032302,right,1,0,cc,2.399
test,nogo_left.jpg,nogo,left,14032302,NA,1,1,cx,-1
test,in_left.jpg,incongruent,left,14032302,left,1,1,xi,2.517
test,in_right.jpg,incongruent,right,14032302,right,1,0,ii,3.116
test,con_right.jpg,congruent,right,14032302,right,1,1,ic,3.115
test,con_left.jpg,congruent,left,14032302,left,1,0,cc,3.717
test,nogo_left.jpg,nogo,left,14032302,NA,1,1,cx,-1
