block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,04042332,left,1,NA,NA,1.039
practice,right_fish.jpg,null,right,04042332,right,1,NA,NA,1.727
practice,bowl.jpg,null,,04042332,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,04042332,right,1,NA,NA,1.260
practice,bowl.jpg,null,,04042332,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,04042332,left,1,NA,NA,1.993
practice,con_left_practice.jpg,congruent,left,04042332,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,04042332,left,1,1,ci,4.075
practice,con_right_practice.jpg,congruent,right,04042332,right,1,1,ic,2.279
practice,nogo_right_practice.jpg,nogo,right,04042332,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,04042332,right,1,1,xi,2.192
practice,nogo_left_practice.jpg,nogo,left,04042332,NA,1,1,ix,-1
test,con_right.jpg,congruent,right,04042332,right,1,NA,NA,2.458
test,con_left.jpg,congruent,left,04042332,left,1,0,cc,2.308
test,in_right.jpg,incongruent,right,04042332,right,1,1,ci,1.991
test,in_right.jpg,incongruent,right,04042332,right,1,0,ii,1.992
test,nogo_left.jpg,nogo,left,04042332,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,04042332,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,04042332,right,1,1,xi,2.158
test,in_right.jpg,incongruent,right,04042332,right,1,0,ii,1.626
test,nogo_left.jpg,nogo,left,04042332,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,04042332,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,04042332,left,1,1,xi,2.708
test,in_right.jpg,incongruent,right,04042332,right,1,0,ii,1.894
test,con_left.jpg,congruent,left,04042332,left,1,1,ic,1.772
test,in_left.jpg,incongruent,left,04042332,left,1,1,ci,3.461
test,in_left.jpg,incongruent,left,04042332,left,1,0,ii,3.056
test,nogo_left.jpg,nogo,left,04042332,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,04042332,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,04042332,left,1,1,xc,4.457
test,con_right.jpg,congruent,right,04042332,right,1,0,cc,2.060
test,nogo_left.jpg,nogo,left,04042332,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,04042332,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,04042332,right,1,1,xc,2.079
test,con_left.jpg,congruent,left,04042332,left,1,0,cc,1.758
test,in_left.jpg,incongruent,left,04042332,left,1,1,ci,2.017
test,in_left.jpg,incongruent,left,04042332,left,1,0,ii,1.795
test,con_right.jpg,congruent,right,04042332,right,1,1,ic,1.941
test,con_left.jpg,congruent,left,04042332,left,1,0,cc,1.576
test,nogo_left.jpg,nogo,left,04042332,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,04042332,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,04042332,left,1,1,xi,2.526
test,in_right.jpg,incongruent,right,04042332,right,1,0,ii,1.932
test,con_left.jpg,congruent,left,04042332,left,1,1,ic,1.696
test,con_right.jpg,congruent,right,04042332,right,1,0,cc,1.507
test,nogo_right.jpg,nogo,right,04042332,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,04042332,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,04042332,NA,0,1,xc,-1
