block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,30032358,left,1,NA,NA,2.888
practice,right_fish.jpg,null,right,30032358,right,1,NA,NA,1.936
practice,bowl.jpg,null,,30032358,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,30032358,right,1,NA,NA,1.600
practice,bowl.jpg,null,,30032358,left,0,NA,NA,1.332
practice,left_fish.jpg,null,left,30032358,left,1,NA,NA,1.650
practice,con_left_practice.jpg,congruent,left,30032358,left,1,NA,NA,3.176
practice,in_left_practice.jpg,incongruent,left,30032358,right,0,1,ci,1.862
practice,con_right_practice.jpg,congruent,right,30032358,NA,0,1,ic,-1
practice,nogo_right_practice.jpg,nogo,right,30032358,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,30032358,right,1,1,xi,2.200
practice,nogo_left_practice.jpg,nogo,left,30032358,left,0,1,ix,2.150
