block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,22032303,left,1,NA,NA,1.201
practice,right_fish.jpg,null,right,22032303,right,1,NA,NA,1.115
practice,bowl.jpg,null,,22032303,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,22032303,right,1,NA,NA,1.416
practice,bowl.jpg,null,,22032303,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,22032303,left,1,NA,NA,1.498
practice,con_left_practice.jpg,congruent,left,22032303,left,1,NA,NA,2.047
practice,in_left_practice.jpg,incongruent,left,22032303,left,1,1,ci,4.396
practice,con_right_practice.jpg,congruent,right,22032303,right,1,1,ic,2.797
practice,nogo_right_practice.jpg,nogo,right,22032303,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,22032303,right,1,1,xi,4.247
practice,nogo_left_practice.jpg,nogo,left,22032303,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,22032303,NA,1,NA,NA,-1
test,con_right.jpg,congruent,right,22032303,right,1,1,xc,2.397
test,con_left.jpg,congruent,left,22032303,left,1,0,cc,1.746
test,nogo_right.jpg,nogo,right,22032303,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,22032303,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,22032303,left,1,1,xc,1.979
test,con_left.jpg,congruent,left,22032303,left,1,0,cc,1.815
test,nogo_left.jpg,nogo,left,22032303,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,22032303,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,22032303,right,1,1,xi,2.681
test,in_right.jpg,incongruent,right,22032303,NA,0,0,ii,-1
test,con_left.jpg,congruent,left,22032303,left,1,1,ic,1.848
test,con_right.jpg,congruent,right,22032303,right,1,0,cc,1.730
test,nogo_right.jpg,nogo,right,22032303,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,22032303,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,22032303,right,1,1,xi,2.915
test,in_right.jpg,incongruent,right,22032303,right,1,0,ii,1.815
test,con_right.jpg,congruent,right,22032303,right,1,1,ic,1.447
test,con_right.jpg,congruent,right,22032303,right,1,0,cc,1.364
test,in_left.jpg,incongruent,left,22032303,left,1,1,ci,2.379
test,in_right.jpg,incongruent,right,22032303,right,1,0,ii,1.797
test,nogo_left.jpg,nogo,left,22032303,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,22032303,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,22032303,left,0,1,xc,1.647
test,con_left.jpg,congruent,left,22032303,left,1,0,cc,1.899
test,in_right.jpg,incongruent,right,22032303,right,1,1,ci,3.764
test,in_left.jpg,incongruent,left,22032303,left,1,0,ii,2.648
test,con_right.jpg,congruent,right,22032303,right,1,1,ic,1.748
test,con_left.jpg,congruent,left,22032303,left,1,0,cc,1.865
test,in_left.jpg,incongruent,left,22032303,left,1,1,ci,2.580
test,in_left.jpg,incongruent,left,22032303,left,1,0,ii,2.746
test,nogo_right.jpg,nogo,right,22032303,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,22032303,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,22032303,left,1,1,xi,1.631
test,in_left.jpg,incongruent,left,22032303,left,1,0,ii,1.731
test,nogo_left.jpg,nogo,left,22032303,NA,1,1,ix,-1
