block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,20032349,left,1,NA,NA,1.842
practice,right_fish.jpg,null,right,20032349,right,1,NA,NA,1.282
practice,bowl.jpg,null,,20032349,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,20032349,right,1,NA,NA,1.382
practice,bowl.jpg,null,,20032349,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,20032349,left,1,NA,NA,1.565
practice,con_left_practice.jpg,congruent,left,20032349,left,1,NA,NA,2.512
practice,in_left_practice.jpg,incongruent,left,20032349,NA,0,1,ci,-1
practice,con_right_practice.jpg,congruent,right,20032349,right,1,1,ic,2.231
practice,nogo_right_practice.jpg,nogo,right,20032349,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,20032349,right,1,1,xi,4.813
practice,nogo_left_practice.jpg,nogo,left,20032349,NA,1,1,ix,-1
test,con_left.jpg,congruent,left,20032349,left,1,NA,NA,1.681
test,con_right.jpg,congruent,right,20032349,right,1,0,cc,1.462
test,nogo_left.jpg,nogo,left,20032349,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032349,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032349,left,0,1,xi,4.696
test,in_right.jpg,incongruent,right,20032349,left,0,0,ii,4.881
test,nogo_left.jpg,nogo,left,20032349,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032349,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,20032349,right,0,1,xi,4.267
test,in_right.jpg,incongruent,right,20032349,NA,0,0,ii,-1
test,nogo_right.jpg,nogo,right,20032349,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032349,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032349,left,0,1,xi,2.498
test,in_left.jpg,incongruent,left,20032349,right,0,0,ii,4.931
test,con_left.jpg,congruent,left,20032349,left,1,1,ic,1.847
test,con_right.jpg,congruent,right,20032349,right,1,0,cc,2.097
test,in_left.jpg,incongruent,left,20032349,right,0,1,ci,3.431
test,in_left.jpg,incongruent,left,20032349,right,0,0,ii,2.932
test,con_right.jpg,congruent,right,20032349,right,1,1,ic,2.247
test,con_left.jpg,congruent,left,20032349,left,1,0,cc,1.748
test,nogo_left.jpg,nogo,left,20032349,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032349,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032349,right,1,1,xc,2.698
test,in_left.jpg,incongruent,left,20032349,NA,0,1,ci,-1
test,in_right.jpg,incongruent,right,20032349,NA,0,0,ii,-1
test,nogo_right.jpg,nogo,right,20032349,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032349,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,20032349,left,1,1,xc,1.652
test,con_right.jpg,congruent,right,20032349,right,1,0,cc,2.182
test,nogo_left.jpg,nogo,left,20032349,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032349,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,20032349,left,1,1,xc,1.548
test,con_right.jpg,congruent,right,20032349,right,1,0,cc,1.215
test,in_right.jpg,incongruent,right,20032349,left,0,1,ci,2.982
test,in_left.jpg,incongruent,left,20032349,right,0,0,ii,3.314
test,con_left.jpg,congruent,left,20032349,left,1,1,ic,1.714
