block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,29032341,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,29032341,left,0,NA,NA,1.083
practice,bowl.jpg,null,,29032341,right,0,NA,NA,0.815
practice,right_fish.jpg,null,right,29032341,right,1,NA,NA,3.498
practice,bowl.jpg,null,,29032341,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,29032341,left,1,NA,NA,2.716
practice,con_left_practice.jpg,congruent,left,29032341,left,1,NA,NA,2.380
practice,in_left_practice.jpg,incongruent,left,29032341,right,0,1,ci,2.914
practice,con_right_practice.jpg,congruent,right,29032341,NA,0,1,ic,-1
practice,nogo_right_practice.jpg,nogo,right,29032341,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,29032341,right,1,1,xi,3.831
practice,nogo_left_practice.jpg,nogo,left,29032341,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,29032341,right,0,NA,NA,2.276
test,nogo_right.jpg,nogo,right,29032341,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,29032341,NA,0,1,xc,-1
test,con_right.jpg,congruent,right,29032341,left,0,0,cc,1.879
test,in_left.jpg,incongruent,left,29032341,NA,0,1,ci,-1
test,in_right.jpg,incongruent,right,29032341,NA,0,0,ii,-1
test,nogo_left.jpg,nogo,left,29032341,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,29032341,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,29032341,NA,0,1,xi,-1
test,in_right.jpg,incongruent,right,29032341,NA,0,0,ii,-1
test,nogo_left.jpg,nogo,left,29032341,NA,1,1,ix,-1
test,in_right.jpg,incongruent,right,29032341,NA,0,1,xi,-1
test,in_left.jpg,incongruent,left,29032341,right,0,0,ii,1.046
test,nogo_left.jpg,nogo,left,29032341,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,29032341,right,0,0,xx,1.764
test,in_right.jpg,incongruent,right,29032341,left,0,1,xi,0.882
test,in_left.jpg,incongruent,left,29032341,right,0,0,ii,1.297
test,con_right.jpg,congruent,right,29032341,left,0,1,ic,1.115
test,con_left.jpg,congruent,left,29032341,left,1,0,cc,0.515
test,in_left.jpg,incongruent,left,29032341,left,1,1,ci,1.015
test,in_right.jpg,incongruent,right,29032341,right,1,0,ii,0.098
test,con_right.jpg,congruent,right,29032341,NA,0,1,ic,-1
test,con_right.jpg,congruent,right,29032341,NA,0,0,cc,-1
test,in_right.jpg,incongruent,right,29032341,left,0,1,ci,0.649
test,in_left.jpg,incongruent,left,29032341,NA,0,0,ii,-1
test,con_left.jpg,congruent,left,29032341,NA,0,1,ic,-1
test,con_right.jpg,congruent,right,29032341,right,1,0,cc,0.815
test,nogo_left.jpg,nogo,left,29032341,left,0,1,cx,0.598
test,nogo_right.jpg,nogo,right,29032341,right,0,0,xx,2.033
test,con_left.jpg,congruent,left,29032341,left,1,1,xc,2.297
test,con_left.jpg,congruent,left,29032341,right,0,0,cc,2.031
test,nogo_right.jpg,nogo,right,29032341,right,0,1,cx,2.082
test,nogo_right.jpg,nogo,right,29032341,left,0,0,xx,1.814
test,con_right.jpg,congruent,right,29032341,NA,0,1,xc,-1
test,con_left.jpg,congruent,left,29032341,NA,0,0,cc,-1
test,nogo_right.jpg,nogo,right,29032341,left,0,1,cx,0.582
