block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,20032344,left,1,NA,NA,2.722
practice,right_fish.jpg,null,right,20032344,right,1,NA,NA,1.547
practice,bowl.jpg,null,,20032344,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,20032344,right,1,NA,NA,1.562
practice,bowl.jpg,null,,20032344,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,20032344,left,1,NA,NA,1.243
practice,con_left_practice.jpg,congruent,left,20032344,left,1,NA,NA,2.847
practice,in_left_practice.jpg,incongruent,left,20032344,left,1,1,ci,2.298
practice,con_right_practice.jpg,congruent,right,20032344,right,1,1,ic,1.184
practice,nogo_right_practice.jpg,nogo,right,20032344,right,0,1,cx,1.566
practice,in_right_practice.jpg,incongruent,right,20032344,right,1,1,xi,2.465
practice,nogo_left_practice.jpg,nogo,left,20032344,NA,1,1,ix,-1
test,con_right.jpg,congruent,right,20032344,right,1,NA,NA,2.528
test,nogo_left.jpg,nogo,left,20032344,left,0,1,cx,1.847
test,nogo_right.jpg,nogo,right,20032344,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032344,right,1,1,xc,1.747
test,con_left.jpg,congruent,left,20032344,left,1,0,cc,1.514
test,in_right.jpg,incongruent,right,20032344,right,1,1,ci,3.480
test,in_left.jpg,incongruent,left,20032344,left,1,0,ii,1.696
test,con_left.jpg,congruent,left,20032344,left,1,1,ic,1.648
test,con_right.jpg,congruent,right,20032344,right,1,0,cc,1.415
test,nogo_left.jpg,nogo,left,20032344,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032344,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032344,right,1,1,xi,1.748
test,in_left.jpg,incongruent,left,20032344,left,1,0,ii,1.731
test,nogo_right.jpg,nogo,right,20032344,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032344,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,20032344,left,1,1,xc,1.364
test,con_left.jpg,congruent,left,20032344,left,1,0,cc,1.597
test,in_right.jpg,incongruent,right,20032344,right,1,1,ci,1.799
test,in_right.jpg,incongruent,right,20032344,right,1,0,ii,1.714
test,con_right.jpg,congruent,right,20032344,right,1,1,ic,2.081
test,con_left.jpg,congruent,left,20032344,left,1,0,cc,1.564
test,nogo_left.jpg,nogo,left,20032344,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,20032344,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,20032344,left,1,1,xi,2.748
test,in_right.jpg,incongruent,right,20032344,right,1,0,ii,1.797
test,con_left.jpg,congruent,left,20032344,left,1,1,ic,1.597
test,con_right.jpg,congruent,right,20032344,right,1,0,cc,1.329
test,in_right.jpg,incongruent,right,20032344,right,1,1,ci,1.698
test,in_left.jpg,incongruent,left,20032344,left,1,0,ii,1.865
test,nogo_right.jpg,nogo,right,20032344,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,20032344,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,20032344,left,1,1,xi,1.598
test,in_left.jpg,incongruent,left,20032344,left,1,0,ii,1.432
test,nogo_left.jpg,nogo,left,20032344,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,20032344,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032344,right,1,1,xc,1.580
