block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,29032346,left,1,NA,NA,2.242
practice,right_fish.jpg,null,right,29032346,right,1,NA,NA,1.565
practice,bowl.jpg,null,,29032346,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,29032346,right,1,NA,NA,1.747
practice,bowl.jpg,null,,29032346,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,29032346,left,1,NA,NA,1.112
practice,con_left_practice.jpg,congruent,left,29032346,left,1,NA,NA,3.349
practice,in_left_practice.jpg,incongruent,left,29032346,left,1,1,ci,4.497
practice,con_right_practice.jpg,congruent,right,29032346,right,1,1,ic,2.032
practice,nogo_right_practice.jpg,nogo,right,29032346,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,29032346,NA,0,1,xi,-1
practice,nogo_left_practice.jpg,nogo,left,29032346,NA,1,1,ix,-1
