block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,22032304,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,22032304,right,1,NA,NA,2.065
practice,bowl.jpg,null,,22032304,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,22032304,right,1,NA,NA,2.998
practice,bowl.jpg,null,,22032304,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,22032304,left,1,NA,NA,1.097
practice,con_left_practice.jpg,congruent,left,22032304,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,22032304,right,0,1,ci,2.346
practice,con_right_practice.jpg,congruent,right,22032304,right,1,1,ic,4.214
practice,nogo_right_practice.jpg,nogo,right,22032304,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,22032304,NA,0,1,xi,-1
practice,nogo_left_practice.jpg,nogo,left,22032304,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,22032304,NA,1,NA,NA,-1
test,in_right.jpg,incongruent,right,22032304,left,0,1,xi,2.980
test,in_right.jpg,incongruent,right,22032304,NA,0,0,ii,-1
test,nogo_right.jpg,nogo,right,22032304,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,22032304,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,22032304,right,0,1,xi,4.297
test,in_left.jpg,incongruent,left,22032304,NA,0,0,ii,-1
