block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,310323310,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,310323310,NA,0,NA,NA,-1
practice,bowl.jpg,null,,310323310,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,310323310,right,1,NA,NA,1.255
practice,bowl.jpg,null,,310323310,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,310323310,left,1,NA,NA,1.127
practice,con_left_practice.jpg,congruent,left,310323310,left,1,NA,NA,3.522
practice,in_left_practice.jpg,incongruent,left,310323310,left,1,1,ci,3.475
practice,con_right_practice.jpg,congruent,right,310323310,right,1,1,ic,3.088
practice,nogo_right_practice.jpg,nogo,right,310323310,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,310323310,right,1,1,xi,2.957
practice,nogo_left_practice.jpg,nogo,left,310323310,NA,1,1,ix,-1
