block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,20032304,left,1,NA,NA,1.115
practice,right_fish.jpg,null,right,20032304,right,1,NA,NA,0.884
practice,bowl.jpg,null,,20032304,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,20032304,right,1,NA,NA,1.033
practice,bowl.jpg,null,,20032304,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,20032304,left,1,NA,NA,1.118
practice,con_left_practice.jpg,congruent,left,20032304,left,1,NA,NA,1.268
practice,in_left_practice.jpg,incongruent,left,20032304,left,1,1,ci,1.751
practice,con_right_practice.jpg,congruent,right,20032304,right,1,1,ic,1.052
practice,nogo_right_practice.jpg,nogo,right,20032304,right,0,1,cx,1.634
practice,in_right_practice.jpg,incongruent,right,20032304,right,1,1,xi,1.168
practice,nogo_left_practice.jpg,nogo,left,20032304,left,0,1,ix,1.201
test,con_right.jpg,congruent,right,20032304,right,1,NA,NA,0.914
test,con_right.jpg,congruent,right,20032304,right,1,0,cc,1.034
test,nogo_left.jpg,nogo,left,20032304,left,0,1,cx,2.151
test,nogo_left.jpg,nogo,left,20032304,left,0,0,xx,1.301
test,con_right.jpg,congruent,right,20032304,right,1,1,xc,0.951
test,con_left.jpg,congruent,left,20032304,left,1,0,cc,1.002
test,in_right.jpg,incongruent,right,20032304,right,1,1,ci,0.884
test,in_left.jpg,incongruent,left,20032304,left,1,0,ii,0.934
test,nogo_right.jpg,nogo,right,20032304,right,0,1,ix,0.951
test,nogo_right.jpg,nogo,right,20032304,right,0,0,xx,0.868
test,in_left.jpg,incongruent,left,20032304,left,1,1,xi,0.971
test,in_right.jpg,incongruent,right,20032304,right,1,0,ii,0.934
test,nogo_right.jpg,nogo,right,20032304,right,0,1,ix,1.001
test,nogo_right.jpg,nogo,right,20032304,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032304,right,1,1,xi,1.034
test,in_left.jpg,incongruent,left,20032304,left,1,0,ii,1.818
test,con_left.jpg,congruent,left,20032304,left,1,1,ic,1.417
test,nogo_left.jpg,nogo,left,20032304,left,0,1,cx,0.951
test,nogo_right.jpg,nogo,right,20032304,right,0,0,xx,0.918
test,con_right.jpg,congruent,right,20032304,right,1,1,xc,1.034
test,con_left.jpg,congruent,left,20032304,left,1,0,cc,0.984
test,in_right.jpg,incongruent,right,20032304,right,1,1,ci,0.901
test,in_right.jpg,incongruent,right,20032304,right,1,0,ii,1.134
test,con_right.jpg,congruent,right,20032304,right,1,1,ic,0.968
test,con_left.jpg,congruent,left,20032304,left,1,0,cc,1.151
test,in_left.jpg,incongruent,left,20032304,left,1,1,ci,1.118
test,in_left.jpg,incongruent,left,20032304,left,1,0,ii,1.051
test,nogo_left.jpg,nogo,left,20032304,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032304,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,20032304,left,1,1,xc,1.084
test,con_left.jpg,congruent,left,20032304,left,1,0,cc,1.034
test,nogo_left.jpg,nogo,left,20032304,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032304,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032304,right,1,1,xi,1.085
test,in_left.jpg,incongruent,left,20032304,left,1,0,ii,1.235
test,con_right.jpg,congruent,right,20032304,right,1,1,ic,0.951
