block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,12042333,left,1,NA,NA,1.991
practice,right_fish.jpg,null,right,12042333,right,1,NA,NA,1.119
practice,bowl.jpg,null,,12042333,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,12042333,right,1,NA,NA,1.357
practice,bowl.jpg,null,,12042333,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,12042333,left,1,NA,NA,1.120
practice,con_left_practice.jpg,congruent,left,12042333,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,12042333,NA,0,1,ci,-1
practice,con_right_practice.jpg,congruent,right,12042333,right,1,1,ic,3.300
practice,nogo_right_practice.jpg,nogo,right,12042333,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,12042333,right,1,1,xi,3.733
practice,nogo_left_practice.jpg,nogo,left,12042333,NA,1,1,ix,-1
