block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,110423310,left,1,NA,NA,1.692
practice,right_fish.jpg,null,right,110423310,right,1,NA,NA,0.949
practice,bowl.jpg,null,,110423310,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,110423310,right,1,NA,NA,1.364
practice,bowl.jpg,null,,110423310,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,110423310,left,1,NA,NA,2.832
practice,con_left_practice.jpg,congruent,left,110423310,left,1,NA,NA,2.365
practice,in_left_practice.jpg,incongruent,left,110423310,right,0,1,ci,2.066
practice,con_right_practice.jpg,congruent,right,110423310,left,0,1,ic,1.481
practice,nogo_right_practice.jpg,nogo,right,110423310,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,110423310,right,1,1,xi,2.381
practice,nogo_left_practice.jpg,nogo,left,110423310,left,0,1,ix,0.748
