block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,310323811,left,1,NA,NA,1.207
practice,right_fish.jpg,null,right,310323811,right,1,NA,NA,0.829
practice,bowl.jpg,null,,310323811,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,310323811,right,1,NA,NA,1.075
practice,bowl.jpg,null,,310323811,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,310323811,left,1,NA,NA,1.129
practice,con_left_practice.jpg,congruent,left,310323811,left,1,NA,NA,1.559
practice,in_left_practice.jpg,incongruent,left,310323811,right,0,1,ci,2.055
practice,con_right_practice.jpg,congruent,right,310323811,NA,0,1,ic,-1
practice,nogo_right_practice.jpg,nogo,right,310323811,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,310323811,right,1,1,xi,4.972
practice,nogo_left_practice.jpg,nogo,left,310323811,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,310323811,NA,1,NA,NA,-1
test,nogo_right.jpg,nogo,right,310323811,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,310323811,NA,0,1,xi,-1
test,in_left.jpg,incongruent,left,310323811,NA,0,0,ii,-1
test,con_right.jpg,congruent,right,310323811,NA,0,1,ic,-1
test,con_left.jpg,congruent,left,310323811,NA,0,0,cc,-1
test,in_left.jpg,incongruent,left,310323811,left,1,1,ci,4.323
test,in_right.jpg,incongruent,right,310323811,right,1,0,ii,2.976
test,con_left.jpg,congruent,left,310323811,left,1,1,ic,3.777
test,con_right.jpg,congruent,right,310323811,right,1,0,cc,1.693
test,in_left.jpg,incongruent,left,310323811,NA,0,1,ci,-1
test,in_right.jpg,incongruent,right,310323811,NA,0,0,ii,-1
test,nogo_right.jpg,nogo,right,310323811,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,310323811,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,310323811,NA,0,1,xi,-1
test,in_right.jpg,incongruent,right,310323811,NA,0,0,ii,-1
test,nogo_right.jpg,nogo,right,310323811,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,310323811,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,310323811,right,1,1,xc,3.671
test,con_left.jpg,congruent,left,310323811,left,1,0,cc,1.143
test,nogo_left.jpg,nogo,left,310323811,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,310323811,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,310323811,right,1,1,xc,1.662
test,con_left.jpg,congruent,left,310323811,left,1,0,cc,1.859
test,in_left.jpg,incongruent,left,310323811,NA,0,1,ci,-1
test,in_left.jpg,incongruent,left,310323811,NA,0,0,ii,-1
test,nogo_left.jpg,nogo,left,310323811,NA,1,1,ix,-1
test,con_left.jpg,congruent,left,310323811,left,1,1,xc,1.989
test,con_left.jpg,congruent,left,310323811,left,1,0,cc,1.661
test,nogo_left.jpg,nogo,left,310323811,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,310323811,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,310323811,NA,0,1,xi,-1
test,in_right.jpg,incongruent,right,310323811,NA,0,0,ii,-1
test,con_right.jpg,congruent,right,310323811,right,1,1,ic,1.824
test,con_right.jpg,congruent,right,310323811,right,1,0,cc,1.530
test,nogo_right.jpg,nogo,right,310323811,NA,1,1,cx,-1
