block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,20032312,left,1,NA,NA,2.117
practice,right_fish.jpg,null,right,20032312,right,1,NA,NA,1.667
practice,bowl.jpg,null,,20032312,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,20032312,right,1,NA,NA,1.634
practice,bowl.jpg,null,,20032312,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,20032312,left,1,NA,NA,1.268
practice,con_left_practice.jpg,congruent,left,20032312,left,1,NA,NA,4.117
practice,in_left_practice.jpg,incongruent,left,20032312,left,1,1,ci,1.951
practice,con_right_practice.jpg,congruent,right,20032312,right,1,1,ic,1.551
practice,nogo_right_practice.jpg,nogo,right,20032312,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,20032312,right,1,1,xi,2.384
practice,nogo_left_practice.jpg,nogo,left,20032312,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,20032312,NA,1,NA,NA,-1
test,nogo_right.jpg,nogo,right,20032312,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,20032312,left,1,1,xi,1.968
test,in_right.jpg,incongruent,right,20032312,right,1,0,ii,2.201
test,con_left.jpg,congruent,left,20032312,left,1,1,ic,1.551
test,con_right.jpg,congruent,right,20032312,right,1,0,cc,1.251
test,in_right.jpg,incongruent,right,20032312,right,1,1,ci,1.818
test,in_left.jpg,incongruent,left,20032312,left,1,0,ii,1.801
test,con_left.jpg,congruent,left,20032312,left,1,1,ic,2.734
test,con_left.jpg,congruent,left,20032312,left,1,0,cc,1.617
test,nogo_left.jpg,nogo,left,20032312,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032312,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,20032312,right,1,1,xi,2.234
test,in_left.jpg,incongruent,left,20032312,left,1,0,ii,2.017
test,con_right.jpg,congruent,right,20032312,right,1,1,ic,1.334
test,con_right.jpg,congruent,right,20032312,right,1,0,cc,1.317
test,nogo_right.jpg,nogo,right,20032312,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032312,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,20032312,left,1,1,xi,2.017
test,in_right.jpg,incongruent,right,20032312,right,1,0,ii,1.601
test,nogo_left.jpg,nogo,left,20032312,left,0,1,ix,1.951
test,nogo_right.jpg,nogo,right,20032312,right,0,0,xx,1.485
test,con_left.jpg,congruent,left,20032312,left,1,1,xc,3.467
test,con_left.jpg,congruent,left,20032312,left,1,0,cc,1.601
test,nogo_right.jpg,nogo,right,20032312,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,20032312,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,20032312,right,1,1,xc,2.784
test,con_right.jpg,congruent,right,20032312,right,1,0,cc,2.752
test,in_right.jpg,incongruent,right,20032312,right,1,1,ci,2.734
test,in_left.jpg,incongruent,left,20032312,left,1,0,ii,2.984
test,nogo_right.jpg,nogo,right,20032312,NA,1,1,ix,-1
test,con_left.jpg,congruent,left,20032312,left,1,1,xc,3.268
test,con_right.jpg,congruent,right,20032312,right,1,0,cc,3.951
test,in_right.jpg,incongruent,right,20032312,NA,0,1,ci,-1
test,in_left.jpg,incongruent,left,20032312,left,1,0,ii,2.001
test,nogo_left.jpg,nogo,left,20032312,NA,1,1,ix,-1
