block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,310323310,left,1,NA,NA,1.938
practice,right_fish.jpg,null,right,310323310,right,1,NA,NA,1.290
practice,bowl.jpg,null,,310323310,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,310323310,right,1,NA,NA,2.134
practice,bowl.jpg,null,,310323310,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,310323310,left,1,NA,NA,1.707
practice,con_left_practice.jpg,congruent,left,310323310,left,1,NA,NA,2.853
practice,in_left_practice.jpg,incongruent,left,310323310,left,1,1,ci,2.189
practice,con_right_practice.jpg,congruent,right,310323310,right,1,1,ic,1.373
practice,nogo_right_practice.jpg,nogo,right,310323310,right,0,1,cx,1.543
practice,in_right_practice.jpg,incongruent,right,310323310,right,1,1,xi,3.807
practice,nogo_left_practice.jpg,nogo,left,310323310,NA,1,1,ix,-1
test,con_right.jpg,congruent,right,310323310,right,1,NA,NA,3.489
test,con_left.jpg,congruent,left,310323310,left,1,0,cc,3.074
test,nogo_left.jpg,nogo,left,310323310,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,310323310,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,310323310,right,1,1,xc,1.688
test,con_right.jpg,congruent,right,310323310,right,1,0,cc,3.573
test,in_right.jpg,incongruent,right,310323310,right,1,1,ci,4.307
test,in_left.jpg,incongruent,left,310323310,left,1,0,ii,1.975
test,con_left.jpg,congruent,left,310323310,left,1,1,ic,2.627
test,con_right.jpg,congruent,right,310323310,right,1,0,cc,2.608
test,in_right.jpg,incongruent,right,310323310,right,1,1,ci,4.092
test,in_right.jpg,incongruent,right,310323310,right,1,0,ii,4.759
test,con_left.jpg,congruent,left,310323310,left,1,1,ic,2.431
test,con_right.jpg,congruent,right,310323310,right,1,0,cc,2.460
test,nogo_left.jpg,nogo,left,310323310,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,310323310,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,310323310,right,1,1,xi,2.740
test,in_left.jpg,incongruent,left,310323310,left,1,0,ii,1.762
test,con_left.jpg,congruent,left,310323310,left,1,1,ic,3.842
test,in_left.jpg,incongruent,left,310323310,left,1,1,ci,3.123
test,in_left.jpg,incongruent,left,310323310,left,1,0,ii,4.068
test,nogo_left.jpg,nogo,left,310323310,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,310323310,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,310323310,left,1,1,xc,1.757
test,con_right.jpg,congruent,right,310323310,right,1,0,cc,3.140
test,nogo_left.jpg,nogo,left,310323310,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,310323310,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,310323310,left,1,1,xi,1.837
test,in_right.jpg,incongruent,right,310323310,right,1,0,ii,1.760
test,nogo_right.jpg,nogo,right,310323310,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,310323310,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,310323310,left,1,1,xi,2.859
test,in_right.jpg,incongruent,right,310323310,right,1,0,ii,1.409
test,nogo_right.jpg,nogo,right,310323310,right,0,1,ix,1.932
test,nogo_right.jpg,nogo,right,310323310,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,310323310,left,1,1,xc,2.024
