block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,300323512,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,300323512,right,1,NA,NA,3.430
practice,bowl.jpg,null,,300323512,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,300323512,NA,0,NA,NA,-1
practice,bowl.jpg,null,,300323512,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,300323512,left,1,NA,NA,3.681
practice,con_left_practice.jpg,congruent,left,300323512,NA,0,NA,NA,-1
practice,in_left_practice.jpg,incongruent,left,300323512,NA,0,1,ci,-1
practice,con_right_practice.jpg,congruent,right,300323512,right,1,1,ic,3.565
practice,nogo_right_practice.jpg,nogo,right,300323512,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,300323512,right,1,1,xi,3.644
practice,nogo_left_practice.jpg,nogo,left,300323512,left,0,1,ix,2.981
test,in_left.jpg,incongruent,left,300323512,right,0,NA,NA,1.969
test,in_right.jpg,incongruent,right,300323512,right,1,0,ii,3.614
test,nogo_right.jpg,nogo,right,300323512,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,300323512,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,300323512,left,1,1,xc,3.897
test,con_left.jpg,congruent,left,300323512,left,1,0,cc,4.330
test,in_right.jpg,incongruent,right,300323512,right,1,1,ci,4.148
test,in_left.jpg,incongruent,left,300323512,left,1,0,ii,2.610
test,nogo_left.jpg,nogo,left,300323512,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,300323512,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,300323512,right,1,1,xi,2.745
test,in_left.jpg,incongruent,left,300323512,left,1,0,ii,1.980
test,con_right.jpg,congruent,right,300323512,right,1,1,ic,3.897
test,con_right.jpg,congruent,right,300323512,right,1,0,cc,2.931
test,nogo_left.jpg,nogo,left,300323512,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,300323512,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,300323512,left,1,1,xc,1.646
test,con_right.jpg,congruent,right,300323512,right,1,0,cc,1.467
test,in_left.jpg,incongruent,left,300323512,left,1,1,ci,2.464
test,nogo_left.jpg,nogo,left,300323512,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,300323512,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,300323512,NA,0,1,xi,-1
test,in_left.jpg,incongruent,left,300323512,left,1,0,ii,1.630
test,con_left.jpg,congruent,left,300323512,left,1,1,ic,3.748
test,con_left.jpg,congruent,left,300323512,left,1,0,cc,3.662
test,in_right.jpg,incongruent,right,300323512,right,1,1,ci,2.213
test,in_right.jpg,incongruent,right,300323512,right,1,0,ii,1.263
test,con_right.jpg,congruent,right,300323512,left,0,1,ic,2.734
test,con_right.jpg,congruent,right,300323512,right,1,0,cc,2.278
test,nogo_left.jpg,nogo,left,300323512,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,300323512,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,300323512,left,1,1,xc,2.865
test,con_right.jpg,congruent,right,300323512,right,1,0,cc,1.148
test,nogo_right.jpg,nogo,right,300323512,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,300323512,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,300323512,left,0,1,xi,4.231
