block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,04042331,left,1,NA,NA,1.817
practice,right_fish.jpg,null,right,04042331,right,1,NA,NA,1.201
practice,bowl.jpg,null,,04042331,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,04042331,right,1,NA,NA,2.679
practice,bowl.jpg,null,,04042331,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,04042331,left,1,NA,NA,1.508
practice,con_left_practice.jpg,congruent,left,04042331,left,1,NA,NA,4.932
practice,in_left_practice.jpg,incongruent,left,04042331,right,0,1,ci,2.857
practice,con_right_practice.jpg,congruent,right,04042331,NA,0,1,ic,-1
practice,nogo_right_practice.jpg,nogo,right,04042331,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,04042331,right,1,1,xi,3.850
practice,nogo_left_practice.jpg,nogo,left,04042331,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,04042331,NA,1,NA,NA,-1
test,in_left.jpg,incongruent,left,04042331,NA,0,1,xi,-1
test,in_right.jpg,incongruent,right,04042331,right,1,0,ii,0.136
test,nogo_left.jpg,nogo,left,04042331,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,04042331,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,04042331,right,1,1,xc,4.007
test,con_left.jpg,congruent,left,04042331,left,1,0,cc,1.921
test,in_left.jpg,incongruent,left,04042331,left,1,1,ci,4.524
test,in_left.jpg,incongruent,left,04042331,right,0,0,ii,3.476
test,con_left.jpg,congruent,left,04042331,NA,0,1,ic,-1
test,con_left.jpg,congruent,left,04042331,right,0,0,cc,0.989
test,nogo_left.jpg,nogo,left,04042331,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,04042331,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,04042331,left,1,1,xi,4.859
test,in_left.jpg,incongruent,left,04042331,right,0,0,ii,2.742
test,nogo_right.jpg,nogo,right,04042331,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,04042331,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,04042331,left,0,1,xc,3.728
test,con_right.jpg,congruent,right,04042331,right,1,0,cc,2.446
test,nogo_right.jpg,nogo,right,04042331,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,04042331,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,04042331,left,0,1,xi,4.237
test,in_left.jpg,incongruent,left,04042331,right,0,0,ii,2.940
test,con_right.jpg,congruent,right,04042331,left,0,1,ic,3.922
test,con_left.jpg,congruent,left,04042331,right,0,0,cc,3.155
test,in_right.jpg,incongruent,right,04042331,left,0,1,ci,3.091
test,in_right.jpg,incongruent,right,04042331,right,1,0,ii,1.738
test,nogo_right.jpg,nogo,right,04042331,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,04042331,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,04042331,left,0,1,xc,2.943
test,con_right.jpg,congruent,right,04042331,right,1,0,cc,3.641
test,in_right.jpg,incongruent,right,04042331,left,0,1,ci,3.290
test,in_right.jpg,incongruent,right,04042331,right,1,0,ii,2.073
test,con_left.jpg,congruent,left,04042331,left,1,1,ic,1.496
test,con_left.jpg,congruent,left,04042331,right,0,0,cc,1.546
test,nogo_right.jpg,nogo,right,04042331,NA,1,1,cx,-1
