block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,14032304,left,1,NA,NA,2.924
practice,right_fish.jpg,null,right,14032304,right,1,NA,NA,1.266
practice,bowl.jpg,null,,14032304,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,14032304,right,1,NA,NA,1.767
practice,bowl.jpg,null,,14032304,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,14032304,left,1,NA,NA,0.983
practice,con_left_practice.jpg,congruent,left,14032304,left,1,NA,NA,2.368
practice,in_left_practice.jpg,incongruent,left,14032304,left,1,1,ci,1.901
practice,con_right_practice.jpg,congruent,right,14032304,right,1,1,ic,1.466
practice,nogo_right_practice.jpg,nogo,right,14032304,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,14032304,right,1,1,xi,1.683
practice,nogo_left_practice.jpg,nogo,left,14032304,left,0,1,ix,1.316
test,in_left.jpg,incongruent,left,14032304,left,1,NA,NA,2.074
test,in_left.jpg,incongruent,left,14032304,left,1,0,ii,1.431
test,nogo_left.jpg,nogo,left,14032304,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,14032304,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,14032304,right,1,1,xi,1.882
test,in_left.jpg,incongruent,left,14032304,left,1,0,ii,1.468
test,con_right.jpg,congruent,right,14032304,right,1,1,ic,1.848
test,con_left.jpg,congruent,left,14032304,left,1,0,cc,1.250
test,nogo_right.jpg,nogo,right,14032304,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,14032304,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,14032304,left,1,1,xi,1.446
test,in_right.jpg,incongruent,right,14032304,right,1,0,ii,1.215
test,nogo_left.jpg,nogo,left,14032304,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,14032304,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,14032304,right,1,1,xc,1.498
test,con_left.jpg,congruent,left,14032304,left,1,0,cc,1.251
test,in_left.jpg,incongruent,left,14032304,left,1,1,ci,2.265
test,nogo_right.jpg,nogo,right,14032304,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,14032304,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,14032304,right,1,1,xc,1.335
test,con_right.jpg,congruent,right,14032304,right,1,0,cc,1.717
test,nogo_right.jpg,nogo,right,14032304,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,14032304,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,14032304,right,1,1,xi,1.318
test,in_right.jpg,incongruent,right,14032304,right,1,0,ii,1.316
test,con_left.jpg,congruent,left,14032304,left,1,1,ic,1.283
test,con_left.jpg,congruent,left,14032304,left,1,0,cc,0.850
test,nogo_left.jpg,nogo,left,14032304,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,14032304,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,14032304,left,1,1,xc,1.366
test,con_right.jpg,congruent,right,14032304,right,1,0,cc,1.117
test,in_right.jpg,incongruent,right,14032304,right,1,1,ci,1.428
test,in_left.jpg,incongruent,left,14032304,left,1,0,ii,0.951
test,con_left.jpg,congruent,left,14032304,left,1,1,ic,0.901
test,con_right.jpg,congruent,right,14032304,right,1,0,cc,0.998
test,in_right.jpg,incongruent,right,14032304,right,1,1,ci,1.067
