block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,04042333,left,1,NA,NA,2.454
practice,right_fish.jpg,null,right,04042333,right,1,NA,NA,1.757
practice,bowl.jpg,null,,04042333,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,04042333,right,1,NA,NA,1.644
practice,bowl.jpg,null,,04042333,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,04042333,left,1,NA,NA,1.311
practice,con_left_practice.jpg,congruent,left,04042333,left,1,NA,NA,2.454
practice,in_left_practice.jpg,incongruent,left,04042333,left,1,1,ci,4.508
practice,con_right_practice.jpg,congruent,right,04042333,right,1,1,ic,1.958
practice,nogo_right_practice.jpg,nogo,right,04042333,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,04042333,right,1,1,xi,3.842
practice,nogo_left_practice.jpg,nogo,left,04042333,left,0,1,ix,3.529
test,con_right.jpg,congruent,right,04042333,right,1,NA,NA,2.203
test,con_left.jpg,congruent,left,04042333,left,1,0,cc,1.408
test,nogo_right.jpg,nogo,right,04042333,right,0,1,cx,2.328
test,nogo_left.jpg,nogo,left,04042333,left,0,0,xx,1.279
test,con_left.jpg,congruent,left,04042333,left,1,1,xc,2.212
test,con_left.jpg,congruent,left,04042333,left,1,0,cc,1.344
test,in_right.jpg,incongruent,right,04042333,right,1,1,ci,2.709
test,in_right.jpg,incongruent,right,04042333,right,1,0,ii,2.827
test,nogo_right.jpg,nogo,right,04042333,right,0,1,ix,1.974
test,nogo_left.jpg,nogo,left,04042333,left,0,0,xx,2.110
test,in_left.jpg,incongruent,left,04042333,left,1,1,xi,4.410
test,in_right.jpg,incongruent,right,04042333,right,1,0,ii,2.793
test,con_left.jpg,congruent,left,04042333,left,1,1,ic,2.025
test,con_left.jpg,congruent,left,04042333,right,0,0,cc,1.359
test,nogo_right.jpg,nogo,right,04042333,left,0,1,cx,1.760
test,nogo_left.jpg,nogo,left,04042333,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,04042333,left,1,1,xi,4.457
test,in_left.jpg,incongruent,left,04042333,right,0,0,ii,1.991
test,con_right.jpg,congruent,right,04042333,right,1,1,ic,4.557
test,con_right.jpg,congruent,right,04042333,right,1,0,cc,2.242
test,in_left.jpg,incongruent,left,04042333,NA,0,1,ci,-1
test,in_right.jpg,incongruent,right,04042333,right,1,0,ii,2.840
test,nogo_left.jpg,nogo,left,04042333,left,0,1,ix,4.643
test,nogo_right.jpg,nogo,right,04042333,right,0,0,xx,1.890
test,con_right.jpg,congruent,right,04042333,right,1,1,xc,1.709
test,con_right.jpg,congruent,right,04042333,right,1,0,cc,1.158
test,nogo_left.jpg,nogo,left,04042333,left,0,1,cx,1.392
test,nogo_right.jpg,nogo,right,04042333,right,0,0,xx,1.225
test,in_right.jpg,incongruent,right,04042333,right,1,1,xi,1.959
test,in_left.jpg,incongruent,left,04042333,left,1,0,ii,1.975
test,con_right.jpg,congruent,right,04042333,right,1,1,ic,1.632
test,in_right.jpg,incongruent,right,04042333,right,1,1,ci,2.726
test,in_left.jpg,incongruent,left,04042333,left,1,0,ii,3.340
test,nogo_left.jpg,nogo,left,04042333,left,0,1,ix,1.409
test,nogo_right.jpg,nogo,right,04042333,right,0,0,xx,1.593
test,con_left.jpg,congruent,left,04042333,left,1,1,xc,2.942
