block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,200323411,left,1,NA,NA,3.987
practice,right_fish.jpg,null,right,200323411,right,1,NA,NA,2.165
practice,bowl.jpg,null,,200323411,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,200323411,right,1,NA,NA,2.129
practice,bowl.jpg,null,,200323411,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,200323411,left,1,NA,NA,1.582
practice,con_left_practice.jpg,congruent,left,200323411,left,1,NA,NA,3.746
practice,in_left_practice.jpg,incongruent,left,200323411,NA,0,1,ci,-1
practice,con_right_practice.jpg,congruent,right,200323411,left,0,1,ic,0.280
practice,nogo_right_practice.jpg,nogo,right,200323411,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,200323411,right,1,1,xi,4.714
practice,nogo_left_practice.jpg,nogo,left,200323411,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,200323411,NA,1,NA,NA,-1
test,nogo_left.jpg,nogo,left,200323411,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,200323411,left,1,1,xc,4.445
test,con_left.jpg,congruent,left,200323411,left,1,0,cc,2.628
test,nogo_right.jpg,nogo,right,200323411,NA,1,1,cx,-1
test,con_left.jpg,congruent,left,200323411,left,1,1,xc,3.567
test,con_left.jpg,congruent,left,200323411,NA,0,0,cc,-1
test,in_right.jpg,incongruent,right,200323411,right,1,1,ci,3.664
test,in_right.jpg,incongruent,right,200323411,right,1,0,ii,3.513
test,nogo_left.jpg,nogo,left,200323411,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,200323411,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,200323411,left,1,1,xi,2.480
test,in_right.jpg,incongruent,right,200323411,right,1,0,ii,2.529
test,con_right.jpg,congruent,right,200323411,right,1,1,ic,2.632
test,con_right.jpg,congruent,right,200323411,right,1,0,cc,2.148
test,nogo_left.jpg,nogo,left,200323411,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,200323411,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,200323411,left,1,1,xi,2.164
test,in_left.jpg,incongruent,left,200323411,left,1,0,ii,2.913
test,con_right.jpg,congruent,right,200323411,left,0,1,ic,2.048
test,con_left.jpg,congruent,left,200323411,left,1,0,cc,2.931
test,in_left.jpg,incongruent,left,200323411,left,1,1,ci,2.635
test,in_right.jpg,incongruent,right,200323411,right,1,0,ii,1.632
test,con_left.jpg,congruent,left,200323411,left,1,1,ic,2.502
test,con_right.jpg,congruent,right,200323411,right,1,0,cc,1.636
test,in_right.jpg,incongruent,right,200323411,right,1,1,ci,1.885
test,in_left.jpg,incongruent,left,200323411,left,1,0,ii,2.364
test,nogo_right.jpg,nogo,right,200323411,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,200323411,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,200323411,right,1,1,xi,1.765
test,in_left.jpg,incongruent,left,200323411,left,1,0,ii,2.179
test,nogo_right.jpg,nogo,right,200323411,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,200323411,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,200323411,right,1,1,xc,1.663
test,con_right.jpg,congruent,right,200323411,right,1,0,cc,2.230
test,nogo_left.jpg,nogo,left,200323411,NA,1,1,cx,-1
