block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,29032344,left,1,NA,NA,2.930
practice,right_fish.jpg,null,right,29032344,right,1,NA,NA,1.348
practice,bowl.jpg,null,,29032344,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,29032344,right,1,NA,NA,2.684
practice,bowl.jpg,null,,29032344,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,29032344,left,1,NA,NA,1.732
practice,con_left_practice.jpg,congruent,left,29032344,left,1,NA,NA,1.926
practice,in_left_practice.jpg,incongruent,left,29032344,NA,0,1,ci,-1
practice,con_right_practice.jpg,congruent,right,29032344,right,1,1,ic,2.565
practice,nogo_right_practice.jpg,nogo,right,29032344,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,29032344,NA,0,1,xi,-1
practice,nogo_left_practice.jpg,nogo,left,29032344,NA,1,1,ix,-1
