block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,33003234,left,1,NA,NA,4.578
practice,right_fish.jpg,null,right,33003234,right,1,NA,NA,2.124
practice,bowl.jpg,null,,33003234,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,33003234,right,1,NA,NA,4.223
practice,bowl.jpg,null,,33003234,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,33003234,left,1,NA,NA,1.906
practice,con_left_practice.jpg,congruent,left,33003234,left,1,NA,NA,3.092
practice,in_left_practice.jpg,incongruent,left,33003234,left,1,1,ci,4.022
practice,con_right_practice.jpg,congruent,right,33003234,right,1,1,ic,2.452
practice,nogo_right_practice.jpg,nogo,right,33003234,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,33003234,right,1,1,xi,2.790
practice,nogo_left_practice.jpg,nogo,left,33003234,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,33003234,NA,1,NA,NA,-1
test,nogo_left.jpg,nogo,left,33003234,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,33003234,right,1,1,xi,1.958
test,in_right.jpg,incongruent,right,33003234,right,1,0,ii,2.341
test,con_right.jpg,congruent,right,33003234,right,1,1,ic,2.456
test,con_right.jpg,congruent,right,33003234,right,1,0,cc,2.124
test,in_right.jpg,incongruent,right,33003234,right,1,1,ci,1.892
test,in_left.jpg,incongruent,left,33003234,left,1,0,ii,1.974
test,con_right.jpg,congruent,right,33003234,right,1,1,ic,1.775
test,con_left.jpg,congruent,left,33003234,left,1,0,cc,2.089
test,in_right.jpg,incongruent,right,33003234,right,1,1,ci,1.609
test,in_left.jpg,incongruent,left,33003234,left,1,0,ii,3.743
test,con_left.jpg,congruent,left,33003234,left,1,1,ic,4.060
test,con_left.jpg,congruent,left,33003234,left,1,0,cc,1.828
test,in_left.jpg,incongruent,left,33003234,left,1,1,ci,2.459
test,in_left.jpg,incongruent,left,33003234,left,1,0,ii,2.105
test,nogo_right.jpg,nogo,right,33003234,NA,1,1,ix,-1
test,con_left.jpg,congruent,left,33003234,left,1,1,xc,2.329
test,con_right.jpg,congruent,right,33003234,right,1,0,cc,1.756
test,nogo_right.jpg,nogo,right,33003234,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,33003234,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,33003234,left,1,1,xi,2.424
test,in_right.jpg,incongruent,right,33003234,right,1,0,ii,2.889
test,nogo_left.jpg,nogo,left,33003234,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,33003234,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,33003234,right,1,1,xc,3.682
test,con_right.jpg,congruent,right,33003234,left,0,0,cc,1.793
test,nogo_right.jpg,nogo,right,33003234,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,33003234,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,33003234,left,1,1,xc,2.592
test,con_left.jpg,congruent,left,33003234,left,1,0,cc,2.940
test,nogo_left.jpg,nogo,left,33003234,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,33003234,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,33003234,right,1,1,xi,2.074
test,in_left.jpg,incongruent,left,33003234,left,1,0,ii,2.707
test,nogo_right.jpg,nogo,right,33003234,NA,1,1,ix,-1
