block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,22032301,left,1,NA,NA,2.015
practice,right_fish.jpg,null,right,22032301,right,1,NA,NA,1.118
practice,bowl.jpg,null,,22032301,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,22032301,right,1,NA,NA,1.134
practice,bowl.jpg,null,,22032301,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,22032301,left,1,NA,NA,1.369
practice,con_left_practice.jpg,congruent,left,22032301,left,1,NA,NA,2.317
practice,in_left_practice.jpg,incongruent,left,22032301,left,1,1,ci,2.151
practice,con_right_practice.jpg,congruent,right,22032301,right,1,1,ic,1.385
practice,nogo_right_practice.jpg,nogo,right,22032301,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,22032301,right,1,1,xi,1.984
practice,nogo_left_practice.jpg,nogo,left,22032301,NA,1,1,ix,-1
test,in_left.jpg,incongruent,left,22032301,left,1,NA,NA,1.380
test,in_left.jpg,incongruent,left,22032301,left,1,0,ii,1.468
test,nogo_right.jpg,nogo,right,22032301,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,22032301,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,22032301,right,1,1,xi,1.365
test,in_left.jpg,incongruent,left,22032301,left,1,0,ii,1.834
test,nogo_right.jpg,nogo,right,22032301,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,22032301,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,22032301,left,1,1,xi,1.284
test,in_left.jpg,incongruent,left,22032301,left,1,0,ii,1.817
test,con_left.jpg,congruent,left,22032301,left,1,1,ic,1.783
test,con_right.jpg,congruent,right,22032301,right,1,0,cc,2.282
test,nogo_right.jpg,nogo,right,22032301,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,22032301,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,22032301,left,1,1,xc,1.535
test,con_left.jpg,congruent,left,22032301,left,1,0,cc,1.517
test,nogo_left.jpg,nogo,left,22032301,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,22032301,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,22032301,right,1,1,xc,0.985
test,con_left.jpg,congruent,left,22032301,left,1,0,cc,1.585
test,in_right.jpg,incongruent,right,22032301,right,1,1,ci,1.901
test,in_right.jpg,incongruent,right,22032301,right,1,0,ii,2.168
test,con_right.jpg,congruent,right,22032301,right,1,1,ic,1.301
test,con_right.jpg,congruent,right,22032301,right,1,0,cc,1.185
test,nogo_left.jpg,nogo,left,22032301,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,22032301,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,22032301,left,1,1,xi,1.502
test,in_right.jpg,incongruent,right,22032301,right,1,0,ii,1.285
test,con_left.jpg,congruent,left,22032301,left,1,1,ic,1.735
test,con_right.jpg,congruent,right,22032301,right,1,0,cc,1.184
test,in_right.jpg,incongruent,right,22032301,right,1,1,ci,2.785
test,nogo_left.jpg,nogo,left,22032301,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,22032301,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,22032301,right,1,1,xc,1.435
test,con_left.jpg,congruent,left,22032301,left,1,0,cc,1.168
test,in_right.jpg,incongruent,right,22032301,right,1,1,ci,1.201
