block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,07042383,left,1,NA,NA,4.501
practice,right_fish.jpg,null,right,07042383,right,1,NA,NA,0.862
practice,bowl.jpg,null,,07042383,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,07042383,right,1,NA,NA,1.048
practice,bowl.jpg,null,,07042383,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,07042383,left,1,NA,NA,0.848
practice,con_left_practice.jpg,congruent,left,07042383,left,1,NA,NA,1.343
practice,in_left_practice.jpg,incongruent,left,07042383,right,0,1,ci,2.493
practice,con_right_practice.jpg,congruent,right,07042383,right,1,1,ic,3.163
practice,nogo_right_practice.jpg,nogo,right,07042383,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,07042383,right,1,1,xi,2.812
practice,nogo_left_practice.jpg,nogo,left,07042383,NA,1,1,ix,-1
test,in_left.jpg,incongruent,left,07042383,left,1,NA,NA,2.842
test,in_left.jpg,incongruent,left,07042383,left,1,0,ii,1.433
test,con_left.jpg,congruent,left,07042383,left,1,1,ic,1.213
test,con_left.jpg,congruent,left,07042383,left,1,0,cc,1.049
test,nogo_left.jpg,nogo,left,07042383,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,07042383,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,07042383,right,1,1,xc,2.315
test,con_right.jpg,congruent,right,07042383,right,1,0,cc,1.418
test,in_right.jpg,incongruent,right,07042383,right,1,1,ci,1.815
test,in_left.jpg,incongruent,left,07042383,left,1,0,ii,2.001
test,nogo_left.jpg,nogo,left,07042383,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,07042383,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,07042383,right,1,1,xc,1.818
test,con_right.jpg,congruent,right,07042383,right,1,0,cc,0.968
test,in_right.jpg,incongruent,right,07042383,right,1,1,ci,0.751
test,in_right.jpg,incongruent,right,07042383,right,1,0,ii,0.752
test,nogo_right.jpg,nogo,right,07042383,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,07042383,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,07042383,right,1,1,xi,1.447
test,con_left.jpg,congruent,left,07042383,left,1,1,ic,1.214
test,con_right.jpg,congruent,right,07042383,right,1,0,cc,0.949
test,nogo_left.jpg,nogo,left,07042383,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,07042383,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,07042383,right,1,1,xi,1.632
test,in_left.jpg,incongruent,left,07042383,left,1,0,ii,2.798
test,con_left.jpg,congruent,left,07042383,left,1,1,ic,1.049
test,con_left.jpg,congruent,left,07042383,left,1,0,cc,0.833
test,nogo_left.jpg,nogo,left,07042383,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,07042383,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,07042383,left,1,1,xc,1.098
test,con_right.jpg,congruent,right,07042383,right,1,0,cc,1.115
test,in_left.jpg,incongruent,left,07042383,left,1,1,ci,0.782
test,in_right.jpg,incongruent,right,07042383,right,1,0,ii,0.883
test,nogo_right.jpg,nogo,right,07042383,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,07042383,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,07042383,left,1,1,xi,1.412
