block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,30032352,left,1,NA,NA,0.834
practice,right_fish.jpg,null,right,30032352,right,1,NA,NA,0.647
practice,bowl.jpg,null,,30032352,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,30032352,right,1,NA,NA,1.050
practice,bowl.jpg,null,,30032352,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,30032352,left,1,NA,NA,0.645
practice,con_left_practice.jpg,congruent,left,30032352,right,0,NA,NA,3.393
practice,in_left_practice.jpg,incongruent,left,30032352,NA,0,1,ci,-1
practice,con_right_practice.jpg,congruent,right,30032352,right,1,1,ic,1.075
practice,nogo_right_practice.jpg,nogo,right,30032352,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,30032352,right,1,1,xi,1.484
practice,nogo_left_practice.jpg,nogo,left,30032352,NA,1,1,ix,-1
test,in_left.jpg,incongruent,left,30032352,left,1,NA,NA,1.067
test,in_right.jpg,incongruent,right,30032352,right,1,0,ii,1.710
test,con_left.jpg,congruent,left,30032352,left,1,1,ic,1.081
test,con_right.jpg,congruent,right,30032352,right,1,0,cc,1.278
test,nogo_right.jpg,nogo,right,30032352,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,30032352,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,30032352,left,1,1,xi,1.480
test,in_left.jpg,incongruent,left,30032352,left,1,0,ii,1.814
test,con_left.jpg,congruent,left,30032352,left,1,1,ic,3.215
test,con_right.jpg,congruent,right,30032352,right,1,0,cc,1.948
test,in_right.jpg,incongruent,right,30032352,right,1,1,ci,2.530
test,in_left.jpg,incongruent,left,30032352,left,1,0,ii,4.955
test,con_right.jpg,congruent,right,30032352,right,1,1,ic,2.708
test,con_left.jpg,congruent,left,30032352,left,1,0,cc,2.165
test,in_right.jpg,incongruent,right,30032352,right,1,1,ci,1.913
test,in_right.jpg,incongruent,right,30032352,right,1,0,ii,1.280
test,nogo_right.jpg,nogo,right,30032352,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,30032352,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,30032352,left,1,1,xc,3.295
test,con_right.jpg,congruent,right,30032352,right,1,0,cc,1.481
test,nogo_left.jpg,nogo,left,30032352,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,30032352,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,30032352,left,1,1,xi,1.480
test,nogo_left.jpg,nogo,left,30032352,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,30032352,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,30032352,right,1,1,xc,1.163
test,con_left.jpg,congruent,left,30032352,left,1,0,cc,2.413
test,in_left.jpg,incongruent,left,30032352,left,1,1,ci,1.849
test,in_right.jpg,incongruent,right,30032352,right,1,0,ii,2.898
test,nogo_right.jpg,nogo,right,30032352,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,30032352,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,30032352,left,1,1,xc,4.115
test,con_right.jpg,congruent,right,30032352,right,1,0,cc,1.100
test,nogo_right.jpg,nogo,right,30032352,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,30032352,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,30032352,NA,0,1,xi,-1
