block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,310323311,left,1,NA,NA,1.047
practice,right_fish.jpg,null,right,310323311,right,1,NA,NA,1.009
practice,bowl.jpg,null,,310323311,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,310323311,right,1,NA,NA,0.924
practice,bowl.jpg,null,,310323311,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,310323311,left,1,NA,NA,1.145
practice,con_left_practice.jpg,congruent,left,310323311,left,1,NA,NA,1.242
practice,in_left_practice.jpg,incongruent,left,310323311,left,1,1,ci,1.341
practice,con_right_practice.jpg,congruent,right,310323311,right,1,1,ic,0.843
practice,nogo_right_practice.jpg,nogo,right,310323311,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,310323311,right,1,1,xi,1.619
practice,nogo_left_practice.jpg,nogo,left,310323311,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,310323311,NA,1,NA,NA,-1
test,nogo_left.jpg,nogo,left,310323311,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,310323311,left,1,1,xc,1.353
test,con_left.jpg,congruent,left,310323311,left,1,0,cc,1.190
test,in_right.jpg,incongruent,right,310323311,right,1,1,ci,0.774
test,in_left.jpg,incongruent,left,310323311,left,1,0,ii,1.222
test,nogo_right.jpg,nogo,right,310323311,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,310323311,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,310323311,left,1,1,xc,0.990
test,con_left.jpg,congruent,left,310323311,left,1,0,cc,0.956
test,in_left.jpg,incongruent,left,310323311,left,1,1,ci,1.208
test,in_left.jpg,incongruent,left,310323311,left,1,0,ii,1.038
test,con_left.jpg,congruent,left,310323311,left,1,1,ic,1.108
test,con_right.jpg,congruent,right,310323311,right,1,0,cc,1.059
test,nogo_right.jpg,nogo,right,310323311,NA,1,1,cx,-1
test,in_right.jpg,incongruent,right,310323311,right,1,1,xi,1.426
test,in_left.jpg,incongruent,left,310323311,left,1,0,ii,1.108
test,con_left.jpg,congruent,left,310323311,left,1,1,ic,0.673
test,con_right.jpg,congruent,right,310323311,right,1,0,cc,0.959
test,nogo_left.jpg,nogo,left,310323311,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,310323311,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,310323311,right,1,1,xi,1.532
test,in_left.jpg,incongruent,left,310323311,right,0,0,ii,1.361
test,nogo_left.jpg,nogo,left,310323311,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,310323311,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,310323311,right,1,1,xc,2.940
test,con_right.jpg,congruent,right,310323311,right,1,0,cc,1.108
test,nogo_left.jpg,nogo,left,310323311,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,310323311,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,310323311,right,1,1,xi,1.173
test,in_right.jpg,incongruent,right,310323311,right,1,0,ii,0.992
test,con_right.jpg,congruent,right,310323311,right,1,1,ic,0.860
test,con_right.jpg,congruent,right,310323311,right,1,0,cc,0.947
test,in_right.jpg,incongruent,right,310323311,right,1,1,ci,1.058
test,in_left.jpg,incongruent,left,310323311,left,1,0,ii,1.174
test,nogo_right.jpg,nogo,right,310323311,NA,1,1,ix,-1
