block,image,condition,direction,subject,response,correct,switch,switchType,rt
practice,left_fish.jpg,null,left,30032386,left,1,NA,NA,1.926
practice,right_fish.jpg,null,right,30032386,right,1,NA,NA,1.265
practice,bowl.jpg,null,,30032386,NA,0,NA,NA,-1
practice,right_fish.jpg,null,right,30032386,right,1,NA,NA,1.612
practice,bowl.jpg,null,,30032386,NA,0,NA,NA,-1
practice,left_fish.jpg,null,left,30032386,left,1,NA,NA,1.465
practice,con_left_practice.jpg,congruent,left,30032386,left,1,NA,NA,2.913
practice,in_left_practice.jpg,incongruent,left,30032386,NA,0,1,ci,-1
practice,con_right_practice.jpg,congruent,right,30032386,right,1,1,ic,2.230
practice,nogo_right_practice.jpg,nogo,right,30032386,NA,1,1,cx,-1
practice,in_right_practice.jpg,incongruent,right,30032386,left,0,1,xi,3.065
practice,nogo_left_practice.jpg,nogo,left,30032386,NA,1,1,ix,-1
test,con_right.jpg,congruent,right,30032386,right,1,NA,NA,2.076
test,con_left.jpg,congruent,left,30032386,left,1,0,cc,1.515
test,in_right.jpg,incongruent,right,30032386,right,1,1,ci,2.582
test,in_left.jpg,incongruent,left,30032386,right,0,0,ii,4.465
test,nogo_right.jpg,nogo,right,30032386,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,30032386,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,30032386,right,0,1,xi,2.298
test,in_left.jpg,incongruent,left,30032386,right,0,0,ii,3.764
test,con_left.jpg,congruent,left,30032386,left,1,1,ic,2.164
test,con_left.jpg,congruent,left,30032386,left,1,0,cc,2.350
test,nogo_right.jpg,nogo,right,30032386,NA,1,1,cx,-1
test,nogo_left.jpg,nogo,left,30032386,NA,1,0,xx,-1
test,con_left.jpg,congruent,left,30032386,left,1,1,xc,1.715
test,con_left.jpg,congruent,left,30032386,left,1,0,cc,1.863
test,nogo_left.jpg,nogo,left,30032386,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,30032386,NA,1,0,xx,-1
test,in_right.jpg,incongruent,right,30032386,left,0,1,xi,3.247
test,in_right.jpg,incongruent,right,30032386,right,1,0,ii,2.047
test,con_left.jpg,congruent,left,30032386,left,1,1,ic,1.864
test,con_right.jpg,congruent,right,30032386,right,1,0,cc,1.930
test,nogo_right.jpg,nogo,right,30032386,NA,1,1,cx,-1
test,nogo_right.jpg,nogo,right,30032386,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,30032386,right,1,1,xc,1.832
test,con_right.jpg,congruent,right,30032386,right,1,0,cc,2.196
test,in_right.jpg,incongruent,right,30032386,left,0,1,ci,2.248
test,in_right.jpg,incongruent,right,30032386,right,1,0,ii,1.930
test,nogo_left.jpg,nogo,left,30032386,NA,1,1,ix,-1
test,nogo_right.jpg,nogo,right,30032386,NA,1,0,xx,-1
test,con_right.jpg,congruent,right,30032386,right,1,1,xc,2.112
test,in_left.jpg,incongruent,left,30032386,left,1,1,ci,2.450
test,in_left.jpg,incongruent,left,30032386,right,0,0,ii,2.716
test,nogo_left.jpg,nogo,left,30032386,NA,1,1,ix,-1
test,nogo_left.jpg,nogo,left,30032386,NA,1,0,xx,-1
test,in_left.jpg,incongruent,left,30032386,right,0,1,xi,2.213
test,in_right.jpg,incongruent,right,30032386,NA,0,0,ii,-1
test,con_right.jpg,congruent,right,30032386,right,1,1,ic,2.030
